	count	db	C3L-00103	C3L-00103.norm	C3L-00097	C3L-00097.norm	C3L-00088	C3L-00088.norm	C3L-00096	C3L-00096.norm	C3L-00010	C3L-00010.norm	C3L-0079	C3L-00079.norm	C3L-00011	C3L-00011.norm	C3L-00026	C3L-00026.norm	C3L-00004	C3L-00004.norm	C3L-00359	C3L-00360	C3L-00360.norm	C3L-00369	C3L-00369.norm	C3L-00418	C3L-00418.norm	C3L-00447	C3L-00447.norm	C3L-00581	C3L-00581.norm	C3L-00910	C3L-00910.norm	C3L-00416	C3L-00416.norm	C3L-00448	C3L-00448.norm	C3N-00194.norm	C3N-00194	C3N-00244.norm	C3N-00244	C3N-00242	C3N-00242.norm	C3L-00765	C3L-00583	C3L-00583.norm	C3N-00168	C3N-00168.norm	C3N-00177	C3N-00177.norm	C3L-00561	C3L-00561.norm	C3L-00917	C3L-00917.norm	C3L-00607	C3L-00607.norm	C3N-00246	C3N-00246.norm	C3N-00733	C3N-00733.norm	C3L-00791	C3L-00791.norm	C3L-00902	C3L-00902.norm	C3L-01302	C3L-01302.norm	C3L-00907	C3L-00907.norm	C3N-00953	C3N-00953.norm	C3L-00814	C3L-00814.norm	C3L-00817	C3L-00183.norm	C3L-00183	C3N-00150	C3N-00150.norm	C3N-00573	C3N-00573.norm	C3N-00577	C3N-00577.norm	C3L-01352	C3N-01200	C3N-01200.norm	C3N-01214	C3N-01214.norm	C3N-01220	C3N-01220.norm	C3N-01522	C3N-01522.norm	C3N-01524	C3N-01524.norm	C3N-01261	C3N-01261.norm	C3N-00495	C3N-00495.norm	C3N-01175	C3N-01175.norm	C3N-00834	C3N-00834.norm	C3N-01176	C3N-01176.norm	C3N-01178	C3N-01178.norm	C3L-00606	C3L-00606.norm	C3L-01287	C3L-01287.norm	C3L-01281	C3L-01281.norm	C3N-00148	C3N-00148.norm	C3N-00646	C3N-00646.norm	C3N-00149	C3N-00149.norm	C3L-00908	C3L-00908.norm	C3L-01313	C3L-01313.norm	C3L-01836	C3L-01836.norm	C3L-01286	C3L-01286.norm	C3L-01603	C3L-01603.norm	C3N-01646	C3N-01646.norm	C3N-01648	C3N-01648.norm	C3N-01649	C3N-01649.norm	C3N-01651	C3N-01651.norm	C3N-01361	C3N-01361.norm	C3N-01179	C3N-01179.norm	C3N-01180	C3N-00831	C3N-00831.norm	C3N-01808	C3N-01808.norm	C3L-01607	C3L-01607.norm	C3L-01861	C3L-01861.norm	C3L-01882	C3L-01882.norm	C3L-01885	C3L-01885.norm
PPAR signaling pathway	72	KEGG	2354.3250530037208	3078.103414553093	1345.7311034217787	355.46508696234804	3710.177554756335	271.9157015602314	4694.994822174393	1485.2918093770697	810.624666036452	3268.6848431951194	5402.209533146299	113.75528464292123	1549.959634720557	487.9124919705964	2788.9824069325896	3078.2821298828103	5140.327462208123	1328.8922106060725	514.9294494526346	1622.5560941590254	2761.9575066748557	3580.3322054711316	920.8327673281091	801.1960035514635	446.5519219054201	3857.9102235728024	407.3976384239382	609.8134887796294	686.2019344299856	285.56407158475133	401.6273645788709	2105.121477674343	273.8611031702262	1622.8824918423118	684.8647488346779	627.6189411206653	3956.403558975925	393.65713878328603	5027.829652513201	4887.471822628427	678.0202727985641	939.4842745666452	455.36244000953747	998.7594779664637	96.2856020104673	717.7620428372926	3899.0911020389417	869.1922482926108	4799.234648413863	452.74270692159934	4820.599007463947	207.96503402787494	759.7001084671506	360.5337645894478	4422.743804576891	286.5589870436437	71.54364381738621	1542.1958771409104	4814.495105215081	1270.7295560371242	37.833919583598004	1264.2514479637236	3129.5284216203695	1196.3531923457926	78.72786764207412	480.92898864339054	87.57977318407838	428.8378497932353	2491.8413319476185	537.1181980412179	518.9851776020417	182.2043163822936	5182.083336357181	270.93441164959415	1286.7493188280716	4433.657984112774	657.2640161090798	1479.9104352648394	2027.9009943627668	3328.3080828331613	1567.0155520031442	3381.968304298944	1244.5922266051036	2781.032167442572	4647.669576278856	522.0632005649508	940.0036382842801	335.0300623636729	713.1600253222302	5131.568342242643	3327.1814577553564	535.5499150224313	3789.4527730881364	183.1610610225321	1454.7427421091802	352.2431000001032	4316.00297558997	529.7580676586466	3196.723194555576	291.53131694077575	846.7384150300347	290.1178397963226	132.98525036763692	2218.316631216131	528.0442930986942	539.6409353650124	2726.404170728954	1123.1033076102717	5011.989231670252	609.2168580564123	3776.6163757178992	539.0733661939109	4083.2211444227205	3551.485541345103	3884.126850163449	992.7067460640326	2172.0695831242833	959.641885487046	484.83313081309944	247.01928888859277	5195.519800480656	1102.0013450686315	3465.655896056153	790.9701064618678	343.7461396368063	233.9052241887384	2534.068945523382	930.5319440315343	4947.066985773606	713.1261738947907	350.3165694513564	773.0234386525111	4882.521275993203	343.8924538143744	8.002611591682289	579.9444061051455	4923.589044249411	3723.1373493426827	911.0910805549541	3410.9503921464607	810.2627541970807	1434.5643714240066	2813.397616668106	3557.5255369333586	420.41683852984386	5070.579041161135	344.3626431625886	3230.7836724582116	300.1329054474274
Pancreatic cancer	75	KEGG	4930.954811723721	4179.758260844774	5292.003825916782	4490.144498503403	4314.926962245249	4121.985241500984	5226.708210619934	3855.455867325175	3300.9557962367935	4503.2031964999405	4192.0512541720855	4348.0988139099245	3806.431594799038	4371.1100133289	1113.5086469632195	3883.3559760401386	4321.306157314895	4383.771683116726	4859.120504357218	4831.833558563553	4312.387847354088	3938.1710660843805	3840.9133494076113	3898.7501975837354	4619.537986295007	1726.3808582004292	4135.023898090904	3637.3556505240695	4248.810486582557	4110.127968840394	4568.367934279378	4731.1383940314645	3801.51229119888	4795.452812984467	4257.432987128638	4153.564669814709	3373.802291617594	4318.732127314052	2703.3672549821104	5277.024492617768	4115.705382692823	4359.4032343182225	3964.5446775247137	4255.44180339625	2288.219235348793	4313.348818955592	4035.449301749731	4326.336289283535	4157.695028419587	4176.9032375838615	3855.932402131693	4373.653204836885	3274.623352893524	4194.275575099394	4245.58428171938	4294.9961269149	3168.796213576798	4293.589059065255	4774.745361764882	4224.835174149187	4460.133850093436	4501.738645304521	3527.8123782065213	4416.6574344658	3497.3278211862335	4507.166540493561	4423.293457957036	4284.000795906162	1782.0229345957005	2611.8255022142957	4221.558906688597	4493.8175487605	3886.307250237043	3894.9785750977753	4195.238570486327	4141.880607558956	4248.43897903588	4415.393761123979	4027.067363243435	2811.1231646494225	5146.636041176038	3898.747286050642	4463.049099580109	4613.048216881612	2856.1977377366156	4053.4597009359145	4165.6445638502655	3889.9546262500303	3650.32231068014	5492.441845171929	3921.592785379039	4317.778094407135	2960.3138047097264	4419.531508483734	2658.7599096931763	4193.842073917143	3977.4541003449995	4061.1423027744117	3179.436743282586	4483.835770865632	4987.353817232625	4472.045215291847	2712.0009348912367	4411.487502878306	4832.87215243232	4313.570212190877	3477.271193636473	3818.9310318608364	2542.121422845938	4311.936824054317	3806.6365862152143	4101.145576360699	4045.6678975298173	4581.958535475129	5236.519781458307	4376.442812848658	5221.067833771453	4335.113093305442	4537.411290622893	4625.407997938591	4587.171748684594	4059.672292128018	3195.8224076899714	4228.3928322291285	4827.265291435074	4517.386898044265	3969.247284385091	4470.480400229422	4454.030440955598	3629.2845281337786	5140.308869675041	4602.059291404433	4756.213839593844	4129.394020655338	4445.537373054433	3921.724655859293	4894.004140401098	2709.5141084012744	4188.193849890004	3850.806348214193	4309.859991170378	4283.128029675962	4982.94602008094	4513.664038753707	4115.660658594973	5059.151483332469	4415.388412440452	4814.388159848569	4220.506409284971
Pancreatic secretion	96	KEGG	2423.7776057374435	3656.92621717754	2702.4882520909136	1697.9711525296966	162.37952705148743	2178.279755659544	1764.0283939629676	873.2394114450713	3722.757949952215	1316.8444355638633	2449.3886683886467	3138.088583391796	2753.121588263891	1374.6982534913554	3211.598491954077	1277.888598264273	3805.5573168987708	1132.9282867734698	3862.3683185566993	4024.2731056368775	3566.745072250359	474.0050181967929	3295.3807688277707	2663.1417225497953	2382.291475507581	4429.447704011326	1734.372091185087	1950.4048779442974	2290.572888030218	2609.737562214801	1970.863788361377	3279.5775503828127	3848.257885069174	3455.0883329770654	2091.5176385567397	2733.413500098878	1599.8582839323715	2357.9634615254804	682.6894722513183	3565.315241056878	3983.2523366388523	3964.7224570274157	3438.384344723014	1671.5338602082952	4264.727832426196	2265.928049845293	1896.9392021489593	2104.4180901802683	3177.691174103909	1443.5149434954349	2385.250934486544	960.298962322017	2926.8680906417294	1996.1975359806672	512.0857623864982	3083.3655278129636	1817.450849982204	1258.0526896872693	2314.4854606924673	1504.0194693688086	591.9185077131509	1101.4309313065298	3598.664000060018	2423.1181499200484	2303.4545858294414	3355.7074911923737	1899.7570997571904	1617.9299154368414	3161.538848307588	2322.4896591489146	2209.7399785369835	870.8552753365889	1051.4314504736656	4318.784846349358	2049.7537990187943	1529.1878454432922	1671.9449852680268	2848.9336684479076	3042.6659099299777	4031.589967298054	2197.931590272955	3931.120466285612	1562.3027380541157	3385.155877765908	2974.644645702636	2237.0972674605873	4220.083542146538	1501.4639426752228	1549.5715335969069	4605.0964398149235	3504.4844022131824	800.3462228732964	1347.7209746534513	3550.937037252654	1293.4625599762928	2193.637405106242	2560.340828393185	2418.44272302173	706.3125304935138	1284.1597722714512	1752.5012982622336	1810.0904456412497	2942.8140070467957	1062.1880120318995	2959.6424313654425	2156.5698084233563	1791.2203225204053	1633.0967488656122	2878.6901719929137	1341.59742380155	3793.8132518167345	2128.7527135365954	4077.7785340994938	3305.284383559988	3247.274348302142	1857.911620660495	1502.4173527197995	1057.9604623562002	582.3414037489472	2575.4043390438437	3431.454451866205	1481.7193588676475	507.14423075718946	1254.5282970956853	2127.2237823360992	2895.836450998169	1721.6503440060933	2256.790292422965	3314.9435923910255	1130.1511257624475	1825.3742754097073	1185.922254096069	3463.036463161839	2136.314588489794	3431.9323132698796	1702.4660301521274	2326.568797666028	2891.2459725198987	1972.8086599052194	774.6440465044617	2450.612682616943	2184.6558388810054	4043.1765518075176	1621.7003968760291	1152.2195681066287	1647.5154440198705	2146.740123868221	2558.79921145198	1745.7055660131118
Pantothenate and CoA biosynthesis	19	KEGG	1130.6436557196087	4391.097126998884	122.02428682586185	874.480318653451	831.0492094309324	1556.9695315661368	3235.44980441917	577.3685727863071	3838.617261927446	3199.590415998705	4479.179113836482	4145.754876950391	4596.148691317749	926.16755927098	2268.6257565776	2442.180264737075	2481.4749696237045	3894.317859419138	121.7482406575713	5385.657928407447	3208.886826510992	756.515226758696	3697.74621980525	253.3665546611485	1058.468872253644	2758.4682031479765	919.2889599106081	2952.1183222502455	1443.9456608084663	1023.9921491638227	1544.1702807671527	3024.7468517394213	990.7122862991002	421.38983080156504	1579.9274755254621	272.9993453892134	2733.705710884374	301.89548330353176	2969.256133957914	294.600215110724	38.69151251343139	4333.474349391807	2464.84475949035	3174.872546709292	1925.0100001625085	162.84880266744605	4192.487688128919	1802.1430728763232	4008.6146518404594	1815.7774079194285	2835.7631157341134	1141.499157518263	2357.5455465304553	742.9125935881287	2189.6046431001705	1579.631690988261	3078.0788554164155	2083.515716970219	1864.8909701467621	874.1362800705318	2505.26718483169	4290.63202054018	1305.018048733735	1500.1797982114247	943.0664611488743	1903.1351716770587	4923.770121446984	896.3378301557005	2301.4474792899246	886.6999508223581	4056.3233726256876	654.3254943885015	3706.864158870991	4292.202475491904	780.8930048853246	540.2035919005177	2121.4310919029617	2720.5825275811085	3884.010966461501	507.17404967662594	4502.7620915035595	2365.0049014467154	3283.5463695772364	1798.2965411495825	3607.731124122341	470.7035567679191	1578.5014294417635	965.0969188969348	2526.3338802815183	4039.0076936467167	2618.61089888564	423.36383434637827	2337.12465538839	2951.1956260257325	4258.427128097774	1126.5935198337218	2921.6692146315404	1928.790905320267	1874.4972585535338	1315.3013065275536	2171.3798223256995	2275.4887510890144	4398.57137029127	4127.88742339531	4401.6242499560785	1281.0820904944947	3009.439404632489	3016.6034684653705	2778.8323996421063	1691.309562972779	3247.2852173976476	1296.8856507540302	2470.7584137716913	155.23114396724884	3113.3994043446364	1943.5652078030898	4991.139316885982	3141.995455962411	4488.196076731253	2275.106346844433	572.4459552434812	1091.1304795796595	3342.013390344653	600.0174478921025	1954.749981234992	3005.0490913605277	3058.1514109418927	3671.737688862226	2174.63612991206	2203.8329845041517	1386.4101918107774	1703.9339191541121	2472.535649857195	1566.6459587106744	3865.246774899539	2288.6132833881184	4236.510263840123	3877.2909870496933	1492.4874990540948	1556.3194781136353	276.4446771164157	3579.369206191453	5324.730842294577	2189.464040990214	1056.5495191697016	3557.7361300379553	170.08305688100276	4316.906707986721	405.6229552058047
Parkinson's disease	142	KEGG	4665.251931570519	3029.895717956064	5574.052591158284	627.8544964278514	4487.6358747723125	930.6757004497651	4933.14480578772	1902.8455999383189	5348.311530018125	412.0703534553919	5220.104759903184	3839.9991300140036	4766.361669988597	478.9620202422068	1999.51004880135	893.0294410551252	4979.0993908701175	374.42685463188894	699.5309000212922	4631.300064308802	1010.6983489902932	5011.463951669393	1655.3865230327974	5229.991158292004	989.9256722799555	5227.1599774227625	575.9123737611552	4127.057687144643	847.882749749321	4748.014683306809	536.8761763468092	3849.716242532334	3794.194743240054	5426.659800888455	581.9120349766084	923.3149626009402	4259.022924876897	635.6066091411336	2431.3118627247877	3863.7998614025078	1218.6108946898653	5454.686321859038	5293.236884801645	456.3122036123743	5357.40996682353	550.9634261665359	3976.5384619297224	610.7625418288907	4706.518439665272	804.1088446885052	4940.007875173912	555.8408135163347	741.6249713069845	595.7470723598834	3899.3245708919862	517.4679591981164	2916.8169298181356	486.08779859046473	4683.595244331848	1071.2401763472913	4615.025625648657	960.9549514145498	4539.655994538381	1097.6458535087772	4668.121007521095	601.8933511740385	5011.6455381574815	726.1865723667967	4440.618844363357	2427.7847818612104	5486.536895804905	652.2314511017412	5452.867807932915	5405.4861662842895	1721.6779499793079	1809.3489834269967	969.129020294818	5186.599355515268	1697.178996635881	5217.070712654296	5326.1939458687275	4979.172561081668	5123.715734612158	3399.646680766521	4441.12659569447	628.4265809755256	4925.994627576021	783.6084155885515	5347.603272200365	5438.433351183462	5443.179841442293	566.7517203488915	4879.386411204034	809.9390822823384	1790.3022983325561	668.716518615912	5298.613655695809	899.427844017758	4973.967711871986	595.3937530595729	5199.50047350215	416.2762945386769	971.2890572046539	2662.665910169153	5393.691569314809	741.0172403764683	4842.833922164175	4409.921191301557	5406.686834754506	600.1442774593696	5388.32954243708	743.2971092632673	5058.4261362883	4602.600237420161	5246.871887435382	742.2526910181176	2320.8342742849622	579.0877384172339	4393.1169240006075	604.9025232006554	5302.159020707867	962.952706484085	4164.021202242628	541.5091854140437	5096.664070293022	569.5505440883524	4990.5797151599845	1437.0306191349082	5288.609341025809	396.68245973546703	4682.208163429243	1043.3039729860768	4694.843705889111	805.3339105942242	4744.53096903654	952.477711894369	4565.2105018384555	4337.541882340166	806.0960758843125	5035.7155581872785	608.2453566613065	4938.65751187373	5094.95441204687	4795.116797968026	692.986155186042	5498.180229651659	772.0489258219616	5144.221214103122	981.5078517029553
Pathogenic Escherichia coli infection	55	KEGG	5129.7757078866	5244.421235638915	4764.750097508762	2830.0377172935814	4822.986578824989	3553.9977059524545	4976.423347760269	4873.682996545985	4835.628981077425	4646.583352027661	4724.930442856183	5231.508027747804	4574.734179725853	3959.3783160485273	4722.2403875364525	4294.3276749466095	4839.9027433957635	4828.813965309946	4951.138774393701	3594.169846190352	4375.771697838829	4476.9069824981525	4961.123306003991	3932.3088458546495	4111.292068027608	4955.196807031648	3140.824411788795	3612.475660061094	4872.016742972931	2709.7471207462363	3790.1653981522513	4564.03850444113	3895.5513742898293	4177.290794549743	3311.6422754206687	4682.125271995176	4066.410473524518	3390.2688143093146	3915.039873091346	4448.5005774776155	3481.6943510769247	4286.789658401791	3839.9980852539093	4349.202289221798	4043.225964552105	3880.345988686358	3110.8028472249102	4047.031155732035	4669.969426111294	3193.456260382397	3491.563181379701	3131.475263728919	4540.667875916091	5189.263337421065	3555.939979162469	4022.630870134365	4559.569852626431	4383.899444199839	5049.24769823627	4384.832779662962	4098.948394496582	4421.969818746957	3803.821796947668	4813.485013245634	3619.632659427678	3911.9531343062495	4549.967806754823	2558.5092245828573	3777.710306899507	4186.721002967367	3735.346120524398	2295.1189334933492	3971.255702056755	1492.4265248957	4917.938167287022	3975.0501604705073	4576.055261315238	4761.6246799103865	4836.297227756797	4604.007785517656	4646.268633531964	4686.216769889941	1883.1737014835667	4864.81189006145	4484.285041328049	3607.6840746476623	4862.069721998224	3818.3606275185653	4514.724515187595	4629.429396568016	5237.995926293631	2988.062480306609	3226.778150063621	4987.346962534637	4402.450161722887	4009.748876791998	5225.966513659461	4787.440575292567	3605.4180899688763	3970.8686534013095	4144.101677446182	4248.658375979582	4523.714954340706	5132.0451906560165	4567.508181106525	3761.557549534099	4012.442831064324	4258.7160093776065	4695.81111711138	3626.51984355215	4685.788309467493	4085.8369876073134	1164.25799152521	4353.286900466613	4224.899561008685	4030.4465711338244	4975.4850427283955	5342.484456856832	3768.0509753036613	3436.043221358619	5230.0979047285	3915.6175484570394	4618.407216714699	3582.369515069344	4187.266589632157	4107.278616584264	3465.837293653817	3899.4616135605465	3297.641498329688	4376.537296075679	3278.1600441361684	3127.3130553434194	4045.38062755456	3916.412446360098	3983.947177880132	4213.559707077551	4744.525948846317	4413.588788629903	4792.070813390587	3380.027199055413	2917.462757762115	3775.708226878941	4356.635595722766	4328.774621127195	4551.135651550452	2903.2644361553134	3957.786112286662	3872.8086388484276	4078.383049849927
Pathways in cancer	528	KEGG	6239.31305087686	6603.959070429485	5120.666910928033	6590.299187977411	4911.445613812513	6600.621018339128	6567.948139400867	6604.613324866114	4509.444633271978	6587.638046447099	6273.189762310172	6605.7377329103465	6300.326309182458	6606.142330224109	6498.368522664687	6567.73710155146	5688.959561882467	6576.268539799237	6616.094902711754	6361.018702984359	6559.220746044516	5784.424500001421	6609.144162752035	4430.79949716823	6567.174425948824	6002.251519387276	6570.935717317955	6588.223967596722	6555.918694657759	5760.777212806659	6596.535783446784	6505.773213986581	6315.896082183625	4443.485865904802	6556.4472003069195	6593.790409361165	6190.866445125244	6577.028314034954	3022.04877477885	6403.4185633579245	6530.778406507956	4005.5647653093806	6481.2925946065125	6581.278246312034	5288.259212127266	6569.188707965741	6533.936827775874	6556.249266049034	6545.687101381918	6591.203164454541	3916.104282973062	6600.467198252225	6581.815433166622	6603.828877557154	4891.583997004709	6564.964468836864	5040.102536301541	6489.205392117107	6274.364004240291	6584.602998926879	3221.3253191004774	6588.195400941533	6211.8136044829025	6606.356337267015	6508.967674688984	6533.299967464389	6481.705610219446	6577.89130473329	5590.142146132956	6584.520412932491	5810.626284281381	6541.826884008544	5102.751428490978	3654.9131299877445	6601.54358414042	4240.85430745047	6590.139988535036	6552.856818938021	6610.962874312122	5233.032902914846	6429.708803351893	6539.8809678442	6251.115543410647	6617.397863478719	6364.317972508633	6573.693243955905	6126.321012606776	6569.230869101	4555.369215532245	6237.245856403302	4739.39803847693	6605.135609854681	6476.221741998306	6615.736143315028	6554.344446040438	6585.167141367881	6111.469347076155	6559.732420637861	5753.740157067962	6588.149943551622	5687.141983167545	6548.847917154777	3331.4800075992403	6563.39280637422	6595.456441109346	6587.589326270347	4994.72124042402	6422.178904796265	5270.917092843111	6575.123713936392	5955.17240059279	6610.649643894232	6380.785304557085	6611.2130043101915	6443.863793712456	6556.187004194442	6188.178864735468	6572.414145543318	6541.6140577137	6541.56576341407	6479.150069150866	6596.883537663219	4920.9511334883155	6537.016322042212	6481.532931768612	6608.094718439494	6571.399758770743	6603.3249807580805	3910.602313412771	6556.808174405864	5941.5567449519085	6592.610899570482	5494.61189398665	6587.426805788118	6133.289891822255	6593.483161972604	6547.81444034292	2467.936680665437	6596.048819532804	4853.981423494275	6535.458706618281	6256.179365982567	6554.36289456886	6040.530673977633	6541.5017437181505	3894.384141156173	6566.392944782031	6484.9981171466325	6608.3610412925555
Pentose and glucuronate interconversions	34	KEGG	4435.083828546151	3494.2539443262835	4284.220778922496	272.5600354504772	5642.604510083384	859.6032296969641	5584.534327208981	4125.040768638566	1401.41810189319	1322.627183483133	6021.02428342755	5769.775681931705	5143.065180460702	408.511003532734	1745.7934422730773	3056.3415906571026	5296.49082761425	929.5679545936212	831.3985284161972	1728.1694350796477	2618.179657887279	4498.685830490703	4295.436777357843	5107.358512476765	309.452799924128	3106.9434783818397	239.22098554032777	4573.0251451248905	389.08775629484734	5111.450585653939	525.1041653663518	5841.029865977713	2996.1757239710387	3974.719714677983	349.94432591389557	2304.1279955815266	5385.569289912915	321.3219327883173	4661.512346711974	4936.260708523301	1819.4353908489327	5938.770133364023	984.4782842906055	1883.6575762569958	4952.9559643221655	1241.7138539051873	4886.615805523492	893.7502549252334	5217.319306358919	420.39099472874665	5401.204851043846	580.7837874704692	4634.238546334304	492.2075607906671	5944.261043384291	471.68670071557443	75.17173613493651	523.7469513796158	5847.063348536796	390.7554019703678	2990.993130804275	750.4021713193919	5920.96625834087	1775.4774615624979	4679.518632602505	686.7917013227277	5391.567994336359	461.43112609855245	5851.220039305711	1504.7361743850436	5038.645394612077	838.9598143216016	5686.009147745214	4871.069832987154	1438.1995242083988	1610.7994591788831	611.9602070866003	5822.728783828609	5519.163079699486	2787.913112466982	654.405072594861	5560.918635050098	5675.527131799772	1927.7354092967025	2518.560961327906	583.3596026186457	5262.130434240642	293.2327620909628	5578.569823720664	3832.6720744826303	1497.3672514701655	217.48137837168372	5691.221950593842	829.7824679441346	5396.106954045001	533.9524317394306	1862.9038489773657	654.2239062788893	5595.3113293704755	510.44431861154584	5335.8394345351135	750.0513950470896	390.5086168558346	3711.374744229912	5956.592241148344	1191.3697051505796	3372.6611159369772	1214.6078710066633	6067.525026028772	538.664499729343	4904.273996752045	641.6982602006192	3946.271569183934	4106.015200378542	5270.039880701842	336.7937175836596	5799.157365358447	881.5808657629702	4821.047321338991	778.877391778049	5689.575034994858	586.4852964489775	5884.182521917807	713.751101723199	3508.60410118168	780.6143604786248	4714.979866520534	949.1979978266554	6229.9299558718685	559.8455823629696	5095.234347532182	863.4087198168506	5644.767421591971	989.2583153133327	5600.988191780669	872.0624770704004	2343.857416200464	1568.1964221772027	741.5455364705701	762.090899880329	798.5324801579147	5998.525683708507	4753.134454824102	5570.06450338762	492.8802042867353	6161.579470337981	569.3692961468633	4769.64330198267	238.89123114658338
Pentose phosphate pathway	30	KEGG	665.047588808403	3328.4395247371185	161.78598143241484	1402.648707904771	1741.3351238128566	2177.147004886082	3947.6603092053942	2991.505852124548	3300.134264155548	944.8586442317896	4437.594034488306	5550.064457974962	4062.767425188713	1570.8738305632714	2887.5868931380187	2895.2271312902203	3092.992163919714	1774.1619819143352	2467.8527153860155	3559.8406465739968	2090.036436485218	719.142228384863	3515.425596795416	1082.6626539826013	27.315370538576314	3859.1728716882367	975.5324565678586	4099.370353659272	1283.5720280172536	453.6075470898481	371.95189322390024	4355.227801102296	4175.148923114032	762.8078485765787	183.52042215319452	1525.0396489573181	1761.5751989853948	1117.8090240505956	3170.918153272696	4482.305740890215	2184.484938303837	3831.7649415661726	3318.5484553231936	1637.9621927683872	1287.8014427533074	786.0425663779765	2184.076200845039	1493.8340948796292	3591.3755878183733	1513.1358461632472	831.9434460634194	2008.2454120317861	2827.3519634900126	2436.9701819126726	755.0863598598453	1037.1876691618572	862.5918095120934	1303.1023362406333	1648.0074460018946	1177.0082467144246	1592.3839405092665	1725.2281871040595	4036.433631019337	309.67192064539637	1296.0158436028134	1451.252020985426	4863.549828383107	1080.0538216829652	739.4831888466395	2926.464114453067	3370.0725886128107	438.00045001995534	1142.796276422648	3425.386738803084	1883.4117491662785	623.0432998269678	840.2976823653225	4596.454509555746	4576.802915748774	562.2348728230767	3001.7069163030433	4950.673648230693	3332.834047255426	4181.960667398293	1197.3477680267792	1305.4106675324665	3971.248392545967	1369.2173469742022	1889.1048087325262	4692.420995600971	2889.8809919196783	480.8610915960882	770.660680837719	286.5786987397079	3719.78636415043	152.810303248606	2099.1803577539044	1636.2164256824337	857.679047202983	970.7673563582144	2460.4523525268146	984.0594908499103	775.1489861440622	4301.532840679593	4199.68073289703	1465.9793898716807	777.5238378937204	4560.012633393624	2603.7870987675765	1441.0879782791917	1061.4205186597299	304.48049522631	2058.736420518027	4552.7129342940025	2895.0094422739517	95.54525077287337	4208.410482909245	1884.6511200040018	4932.093109989696	1212.5245849254904	4991.253511756989	1627.7363700172373	906.8839386713986	673.9388171888438	2432.6028577385373	3211.540867992381	3174.3718560279776	1665.7657668255115	3812.57116550439	2752.974259437645	1258.8671616784939	854.8113889992237	2888.0975321055416	1445.9904870573753	1083.6417758641267	209.13659501724547	3388.423541544338	3284.667979672299	1434.4603018867704	710.8734872645298	737.642238035631	4541.9450077476795	4935.502817054282	2611.8505920439884	320.6397765118	3539.8788871458833	999.91176276113	2373.4231019030844	1375.972091461921
Peroxisome	83	KEGG	3673.495312258709	2934.8559620831934	5018.662498264139	811.7704700200161	4942.007027080223	862.9150436432323	4599.120628799502	1606.873648899869	5369.4451616853	3198.8496651103414	5140.727485328167	5259.081994737228	4796.045618420086	502.82491408777264	1192.7775693731282	3865.6607693538945	3489.5146413769944	1679.4767947064727	2442.7418358077166	4354.453839972345	3139.4439383070667	4799.472694439293	3609.473754219886	5050.274617025518	766.3488493170631	4700.02239564007	616.0331471082964	466.8802258183857	584.4899995050487	4555.191437959537	1168.265098935856	4390.789335950024	4518.344307415687	4858.522539973519	709.3769047720484	783.519917960494	5022.352262039887	589.6561172304288	4899.598005144463	4659.953755210714	1155.8142716714315	5523.947321224975	5283.455266807536	1570.6636790046666	3226.2854767107688	802.4584753726457	3092.152107206788	1129.8362689565754	2972.209899487389	688.9925994093675	5483.355082491312	853.5829068019841	4136.913328013354	1289.058586439208	5567.230858776329	1112.8525065404972	4507.140792617086	1367.0284553383688	4956.025747663821	1214.7721084859459	4930.501501653251	1614.7239239527044	4792.924302465414	1284.8525108108354	3818.3984738152594	643.9057730242889	4968.732570363252	884.2037569084855	4982.110422867859	1396.0360161062235	5076.761005212935	982.3157340290782	5167.1198885182475	5358.036292141875	2512.8554725149834	4254.202906021367	1430.0384083998972	4589.963135724326	4502.397860308409	2990.21976567154	5138.905047985974	5084.427324450804	5167.162898728354	3926.1206107665726	4606.096046424119	621.3797687309966	5252.113557734963	1081.1142944414175	4077.874024587232	5882.364719514515	3744.8430098586205	964.0504985123587	3440.582260401823	840.7094697765715	3007.083936215195	1268.4159559080615	5221.596913928467	1530.4091231069679	4765.423839574935	1247.1175953103811	5248.460946487567	1336.604552392828	1809.9921775938553	4930.085986406533	4904.801602820067	877.2063640458392	4812.065698147914	5158.524000925126	4802.741084539769	1253.4559674178852	5549.754600727989	1029.5554599255277	4747.155300380764	5246.93379483175	5150.160858150592	1005.201524671279	4541.976833686576	844.4445504373704	4973.001642388061	967.969661368085	1470.7836713427382	735.4676952639362	5207.93105506097	885.5173408618294	4519.29325580676	991.1068995884641	4953.833558645309	1041.2765965783738	5656.522791845056	1109.2870196685321	3701.5808089942107	1210.2083224718951	5179.651065629228	741.4322061889812	5003.906398067113	1112.7912224762442	4853.171176994369	5154.748932531101	1894.6838316990156	4506.644912617198	955.1771211059132	5108.506370918925	5617.612022182931	4222.151664979777	642.7900505470474	4771.496499054022	963.8675099629469	5233.567578628508	973.5963074125098
