	count	db	C3L-00103	C3L-00103.norm	C3L-00097	C3L-00097.norm	C3L-00088	C3L-00088.norm	C3L-00096	C3L-00096.norm	C3L-00010	C3L-00010.norm	C3L-0079	C3L-00079.norm	C3L-00011	C3L-00011.norm	C3L-00026	C3L-00026.norm	C3L-00004	C3L-00004.norm	C3L-00359	C3L-00360	C3L-00360.norm	C3L-00369	C3L-00369.norm	C3L-00418	C3L-00418.norm	C3L-00447	C3L-00447.norm	C3L-00581	C3L-00581.norm	C3L-00910	C3L-00910.norm	C3L-00416	C3L-00416.norm	C3L-00448	C3L-00448.norm	C3N-00194.norm	C3N-00194	C3N-00244.norm	C3N-00244	C3N-00242	C3N-00242.norm	C3L-00765	C3L-00583	C3L-00583.norm	C3N-00168	C3N-00168.norm	C3N-00177	C3N-00177.norm	C3L-00561	C3L-00561.norm	C3L-00917	C3L-00917.norm	C3L-00607	C3L-00607.norm	C3N-00246	C3N-00246.norm	C3N-00733	C3N-00733.norm	C3L-00791	C3L-00791.norm	C3L-00902	C3L-00902.norm	C3L-01302	C3L-01302.norm	C3L-00907	C3L-00907.norm	C3N-00953	C3N-00953.norm	C3L-00814	C3L-00814.norm	C3L-00817	C3L-00183.norm	C3L-00183	C3N-00150	C3N-00150.norm	C3N-00573	C3N-00573.norm	C3N-00577	C3N-00577.norm	C3L-01352	C3N-01200	C3N-01200.norm	C3N-01214	C3N-01214.norm	C3N-01220	C3N-01220.norm	C3N-01522	C3N-01522.norm	C3N-01524	C3N-01524.norm	C3N-01261	C3N-01261.norm	C3N-00495	C3N-00495.norm	C3N-01175	C3N-01175.norm	C3N-00834	C3N-00834.norm	C3N-01176	C3N-01176.norm	C3N-01178	C3N-01178.norm	C3L-00606	C3L-00606.norm	C3L-01287	C3L-01287.norm	C3L-01281	C3L-01281.norm	C3N-00148	C3N-00148.norm	C3N-00646	C3N-00646.norm	C3N-00149	C3N-00149.norm	C3L-00908	C3L-00908.norm	C3L-01313	C3L-01313.norm	C3L-01836	C3L-01836.norm	C3L-01286	C3L-01286.norm	C3L-01603	C3L-01603.norm	C3N-01646	C3N-01646.norm	C3N-01648	C3N-01648.norm	C3N-01649	C3N-01649.norm	C3N-01651	C3N-01651.norm	C3N-01361	C3N-01361.norm	C3N-01179	C3N-01179.norm	C3N-01180	C3N-00831	C3N-00831.norm	C3N-01808	C3N-01808.norm	C3L-01607	C3L-01607.norm	C3L-01861	C3L-01861.norm	C3L-01882	C3L-01882.norm	C3L-01885	C3L-01885.norm
CTP biosynthesis via salvage pathway	3	HMDB/SMPDB	5066.4049764934625	2123.5098589508075	3968.355237835429	2184.2101017012305	960.6438164256308	2268.3267437526542	4602.141359016269	2231.6803123513237	2645.1895007013927	2576.211425125263	4235.521795202004	3576.080401082301	4939.882553649564	1885.0566519994065	2643.1058118403744	3737.820720092774	1529.3014035131862	3358.327388501123	1583.4798859212588	3482.4690336701806	2229.3917028872697	4888.134920423669	2277.1071138236384	1791.1221709623364	1440.5952537333312	3174.054138226218	1711.456742406814	2561.5286904553764	2728.5112045640735	4726.285124604852	1077.4911650282113	3002.480523230623	2250.381352722503	5317.563573647211	1870.6553681551743	1663.2203975702741	2094.446763770821	2041.1624995179411	4133.535705280488	3709.9279765474607	2136.997065882525	4668.174867338612	3308.400664735985	2239.1712943036155	4280.980144894671	2567.2395061168904	2052.2999030874876	2124.2483003533725	3477.626106529401	1268.37471270384	3796.2090872696035	2734.6402172802323	4687.439095427601	1183.5976581437542	3136.3268932354435	1605.9638971798258	5169.932561074352	2184.112445851825	3338.541279972146	2201.031460785774	1872.3373093777823	1212.5796863268167	5435.170827410057	1554.1024336310063	3639.7135757767	1918.7214145470996	3572.487365900987	1947.7580798827498	1783.279147702274	1397.244790083186	3643.4521934120153	2293.4414578008837	3127.004092920572	4522.365000557111	2828.168474143465	2254.037737323821	1746.8998338619156	4125.757034513391	2303.3259505933506	1881.7073371571946	3616.2379379784693	3758.6107710977826	2938.413322772551	3342.203419170159	4008.410278525629	3723.6634050249377	2251.860920838978	2820.186605010869	3812.772014351445	4202.268684823075	3074.41182767593	2308.4848214017657	4007.2042756879155	2068.698486266377	1109.4245700474512	1995.5352968945438	1102.076327055719	1840.6449861068825	2467.531236746435	2185.760513699341	4371.594502560165	1597.5813303691475	2908.5250638333137	3128.492182129985	4509.509714620423	973.8162934724822	2734.9341766443795	2730.1893534990336	4579.6783770013335	1224.2496611547574	1440.3711408370152	2182.391417450711	5508.554464328422	3924.909551797809	3365.2446444275492	901.6894460122464	2321.6261078486777	1718.7701474383537	3378.7289276675856	2293.2814709413133	2327.213046422558	1359.733119417141	4445.803628678069	2534.9113411542066	5226.617770221923	1863.0005579643089	4391.591155252986	2644.36150578948	5196.957583531131	1519.7540335328463	3573.0447162394325	1668.304559618876	4903.440278460587	1092.4308074854084	5196.539169348474	1645.5193050241203	913.5251657678251	4347.706890337793	1807.9986012324557	3682.561528968526	2667.0103828182428	4338.223008714629	2408.6082789028555	4588.352439235667	2350.279499676721	5093.680737869702	2001.689760051355	5002.995736306349	1588.5452718587028
Calcium signaling pathway	40	HMDB/SMPDB	3949.8866577829135	1749.0476116673397	1674.434125736871	3303.1389119170617	318.2238788431172	2924.060628380829	933.3897305607463	1640.6777811859545	2999.3327534182895	4069.5187854353585	2808.672174358408	2714.360671291164	2546.277414876562	3221.469298950378	2477.1954494897773	3369.1472130517323	1923.1606284939992	4092.8407249930233	3060.0933552083607	3587.8880763039497	3248.939329089913	1550.6826667992575	3546.4088309363747	2618.4638128786064	3745.2511909739296	3541.1537006622093	2593.179567576509	1922.3022664323742	4251.097828252054	2782.988783424778	3094.9184946131095	3502.1642123625165	4290.82735171459	1525.0898644505487	1869.6679653959654	3288.061556022292	2554.598492525548	3988.4496044603698	1193.6069317708373	3275.6868948364518	582.5321153975245	2263.026409284141	1911.0914645215148	4188.7418702752275	2942.1730342869073	4620.090852738443	3201.0694217048162	1780.1759045595236	3304.2263928468983	3687.373306358215	3436.3727575133144	3778.8549776547825	3513.187800175954	2833.227138397946	866.7704673759237	2473.7388782265875	3052.619503480369	3343.6254683278294	2125.354479425148	3714.89363452998	2380.6262784192004	3794.62084703509	3236.06359751143	2923.006641007252	3280.194716532254	4453.6735749584095	1863.8879497994844	2920.5634945908046	3662.01663645737	2309.2624506785055	2101.1007947426474	4317.757196946194	1781.9418984857477	2568.3537625174313	3934.931389455816	1460.3749239908639	2758.681807014023	2738.797145316996	3081.4391605910696	1628.0197084937865	3676.34454538134	4853.087471808647	2597.1908864916745	2853.129744186698	2673.0527769750693	3811.040512542332	3636.7064439468513	3459.6683551923675	3000.831133416884	4173.509660488754	2340.8600081724476	3176.876793763463	3690.5351575172203	3548.9249484288166	593.649281173267	1485.7776171003743	2089.282105372102	3516.9231031351833	3376.7497588000538	2838.931077154103	1595.8603050599343	3103.634649529028	2516.1650185934013	3846.7819088639544	2012.9389027263144	3802.943053909772	1413.1760726486184	3092.3973367491453	998.4729954775827	2231.4573204558674	2871.7433653722237	3325.4269004680937	4373.586728595523	4590.66999589024	2357.805789169339	3283.3249542079325	3093.7322425149023	3082.602405004166	2917.835104266737	3345.6390371797947	2590.308353398539	2735.5861575222675	941.836877177395	3879.297561209851	4101.628776432795	3134.4569424203655	3516.8894712893384	2650.426512726775	2763.744227817782	2747.392319014334	3314.0677715455063	3628.9686936842495	2991.7971991088984	3439.9843083197197	1955.1969244565842	2598.355057501877	3072.6928820286826	2829.846037338623	3536.6801724776974	2200.020888295294	4103.817624193253	3576.258687309713	3488.3303516835003	2966.362327914995	2169.0331583033585	3057.235456229081	3338.102796266865	1302.475420195513	3688.1785861299636
Canavan Disease	14	HMDB/SMPDB	4686.088516238441	3190.1214933309643	816.9171920919814	236.39581629115142	4554.492572277002	1248.3096407811036	3717.1811497492117	3067.3864889881265	3075.0615047875135	442.2858977711975	4761.394116802365	3519.132388049846	2767.340418504877	359.45882166301755	1280.3805706589528	3654.3723887437072	2069.42141547597	767.884302179272	4111.691219478733	3009.4484053341175	2866.2533764755553	3748.224123705272	3866.2005286356666	1600.2678756767934	317.8111013248854	188.29715260259044	219.36099093584443	1879.4438581868098	54.77811740414061	471.4060258461124	298.83855856205895	2357.102701398516	5362.777742647931	166.4190772009885	140.6668585771869	2101.419173436824	4436.049265863486	62.13450567308851	877.1684843036631	2320.397572095152	784.6422535470095	5187.186062507714	1688.381208529369	1012.5577995649659	2193.3012600204265	806.7111201160961	1249.4765803891137	257.7941575580984	3611.256173421358	86.08847410017667	935.6434416800565	511.9671089683941	2576.6683983945286	458.40052407690814	1714.020365785485	121.5713781451856	2078.2451895006143	322.31663998734666	2075.3354074846366	81.73908701146314	2409.1695016650065	756.149226034489	4710.205616816714	1102.4586191502729	1636.4315841826594	750.6988380797718	4554.14225784383	65.90948334087611	2077.6833413341774	2828.627613684296	2693.087469984161	468.53503838790823	119.51794823830818	4058.996359353644	2775.933842186032	220.4338275746947	141.6387570411873	1172.6657008518066	3892.639484816794	275.6423124651464	2399.5606362197705	5554.207322661274	4879.328779393675	3102.6285305608435	4940.618934149077	1102.645193516701	3367.9451121171014	195.79244900445892	3901.728200621745	5514.7467924250595	114.43219397317607	472.7123567413086	4069.2262632576403	420.74974168152363	5519.384106912558	200.77141507253145	1904.5797479326682	200.64084125554768	142.79202267486613	66.5299219786936	4812.1616950715315	1066.4915519589254	1933.598261135458	5267.366008940276	3163.6061513888353	193.4180753856227	461.60368881582997	5472.213303484552	4794.470133890243	250.21547699823873	4954.154187094253	471.75240836119724	2782.373222694868	4297.6931538415	2330.5497752923116	608.1142957658584	3173.058442630067	494.727751397296	4447.813287121104	310.64137674336865	1762.9533662718593	336.2822491146721	983.3093777135058	153.21521824226664	3465.534087780125	1823.4312316172086	4683.98440399379	704.2348356697433	4774.770035353528	1305.2645205070842	1338.847920551234	411.5948412549131	4491.866663243762	945.6683663357114	4791.162468219607	434.4154825149408	2533.709967880593	3111.7839398917195	184.6173042323279	723.1587944139925	123.01152817349859	3750.8465538026717	3439.665291600699	4786.790547645364	155.1993099831794	5438.453009640806	611.7507567114226	4572.861579293714	73.30999782773043
Candesartan Action Pathway	4	HMDB/SMPDB	44.99999999999999	5391.999999999999	1171.0	2600.0	2371.0	4493.0	5876.0	5818.000000000001	11.0	3613.0	4757.0	5971.999999999999	5707.0	78.0	6251.0	3641.0	6366.999999999999	571.0	2699.0	131.0	2919.9999999999995	6357.0	6102.0	4503.0	907.0	565.0	1872.0	6244.0	108.0	36.0	584.0	5749.999999999999	519.0	6235.0	6107.0	3749.9999999999995	746.9999999999999	1819.0	5561.0	6480.0	5447.999999999999	43.0	234.0	897.9999999999999	342.0	124.0	1270.9999999999998	2305.0	6544.0	5991.0	44.0	3812.0	6116.0	6064.0	5459.0	5471.0	3788.0	670.0	6563.0	1223.0	39.00000000000001	990.0	36.0	6344.0	14.0	3842.0	6037.0	5221.0	5832.999999999999	3674.9999999999995	226.0	780.0	1399.0	28.0	43.0	6531.0	6588.0	6498.0	6634.0	3475.0	2560.0000000000005	38.0	113.0	5470.0	146.0	1167.0	6379.0	3945.0	21.0	2458.0	4007.0000000000005	5939.0	6586.999999999999	6610.0	6456.0	5129.0	4983.0	2593.0	1368.0	6146.0	5650.0	2204.0	2671.0	58.99999999999999	5887.000000000001	5283.0	641.0	256.0	3839.0000000000005	2433.0	758.0	5905.000000000001	314.00000000000006	1994.0	499.0	301.0	4809.0	912.0	5633.999999999999	1715.0	6366.999999999999	950.0	46.0	260.0	5479.0	4735.0	5754.0	4226.0	974.0	186.0	5813.000000000001	1909.0	1737.9999999999998	1418.0	109.0	801.0000000000001	4774.0	32.0	527.0	2072.0	422.0	5983.0	392.0	2256.0	5419.0	177.0	1230.0	57.00000000000001	1774.0
Capecitabine Action Pathway	5	HMDB/SMPDB	4430.098627134261	6155.211833736892	1729.2435233864978	2832.628348331825	737.0046987562984	6282.599276304067	851.0030345311042	1271.683136311701	803.6410072926717	3723.23010436581	1554.8140514843194	1753.8586564050634	3968.948912662745	716.666835596043	519.2092957532416	6502.873970864278	230.68371746597361	6480.015521743642	6128.106922706086	256.87089715536973	6530.104954458796	139.12226728516606	6225.195541388578	3231.7597343601788	6260.33164172113	909.5232234638047	3460.3357231213345	157.7110124224985	6252.093305596075	3774.884609715402	5978.600415047808	737.5163297876442	6516.440783772442	1765.535845025796	6079.071078525201	6267.738039272769	942.9748782575628	6373.97197198586	137.84005443433045	1006.3707193493786	5980.643041325904	2179.7004258404627	3289.7341883291724	6475.935916956543	2539.9695867749124	6423.846233176094	1079.597105243694	6421.506530999148	2224.0324918946326	6297.666586794872	342.8414961030498	6211.865293061559	943.9984022794207	6454.859030549603	1572.399516754383	6335.974580534987	213.88327874198424	4531.355242217504	862.3283075223953	1651.5447107573475	881.7141177445568	6436.261020526321	2486.462049954267	4526.345348510645	595.4646574384359	6458.317686901941	702.0606355959485	2696.4755731655623	422.253295994892	5761.516911265279	1102.689794580012	5671.139773237903	3867.847009570175	2945.4637746985795	6123.230913795358	4757.65810928282	6226.778580042614	3045.412090239194	6433.122395737741	389.32617551647604	1833.597917760045	6006.428542500041	2032.6367520027206	6486.078752281147	1710.6362458684916	6394.8627346059775	957.3451618486428	5531.564885955491	1033.6958222583785	5647.854932890193	3172.074390347012	6486.043602457748	1912.6075643102322	5936.586786286381	6026.701066865478	1639.0125345462932	671.7669992263045	1210.3103006915935	183.05881996748292	6134.920399238365	533.8166840847479	1233.4791922709949	577.8603700881545	6230.860219817376	1953.0288663578956	5502.035507845821	476.727905505225	6571.27967042138	1306.6795500268013	1457.0096306906662	2236.2509686398016	2435.9531566894016	649.6692196880964	6084.404997784711	245.22533850144617	6480.948620638696	1039.8575154138769	6292.26809428854	1395.9409542553071	6562.753777131393	534.5141291537983	6492.398510817943	518.8906500859684	6473.467800540575	2118.106159461587	5910.351047991221	723.6737303131946	2920.7539636187366	1822.3447069278975	6156.392898890701	4549.699408907846	5252.32932958966	2994.7638080357306	1834.4077835096502	1133.410848367752	4056.600282223078	6390.117147865116	977.6581196767462	1198.723084889374	439.70778959635004	6450.512540998476	279.62178347641895	5853.85247459423	4513.118966650104	6484.294527892561	2271.995723728417	6503.243987593928	2649.0429312188153	6526.279635223727
Capecitabine Metabolism Pathway	5	HMDB/SMPDB	4430.098627134261	6155.211833736892	1729.2435233864978	2832.628348331825	737.0046987562984	6282.599276304067	851.0030345311042	1271.683136311701	803.6410072926717	3723.23010436581	1554.8140514843194	1753.8586564050634	3968.948912662745	716.666835596043	519.2092957532416	6502.873970864278	230.68371746597361	6480.015521743642	6128.106922706086	256.87089715536973	6530.104954458796	139.12226728516606	6225.195541388578	3231.7597343601788	6260.33164172113	909.5232234638047	3460.3357231213345	157.7110124224985	6252.093305596075	3774.884609715402	5978.600415047808	737.5163297876442	6516.440783772442	1765.535845025796	6079.071078525201	6267.738039272769	942.9748782575628	6373.97197198586	137.84005443433045	1006.3707193493786	5980.643041325904	2179.7004258404627	3289.7341883291724	6475.935916956543	2539.9695867749124	6423.846233176094	1079.597105243694	6421.506530999148	2224.0324918946326	6297.666586794872	342.8414961030498	6211.865293061559	943.9984022794207	6454.859030549603	1572.399516754383	6335.974580534987	213.88327874198424	4531.355242217504	862.3283075223953	1651.5447107573475	881.7141177445568	6436.261020526321	2486.462049954267	4526.345348510645	595.4646574384359	6458.317686901941	702.0606355959485	2696.4755731655623	422.253295994892	5761.516911265279	1102.689794580012	5671.139773237903	3867.847009570175	2945.4637746985795	6123.230913795358	4757.65810928282	6226.778580042614	3045.412090239194	6433.122395737741	389.32617551647604	1833.597917760045	6006.428542500041	2032.6367520027206	6486.078752281147	1710.6362458684916	6394.8627346059775	957.3451618486428	5531.564885955491	1033.6958222583785	5647.854932890193	3172.074390347012	6486.043602457748	1912.6075643102322	5936.586786286381	6026.701066865478	1639.0125345462932	671.7669992263045	1210.3103006915935	183.05881996748292	6134.920399238365	533.8166840847479	1233.4791922709949	577.8603700881545	6230.860219817376	1953.0288663578956	5502.035507845821	476.727905505225	6571.27967042138	1306.6795500268013	1457.0096306906662	2236.2509686398016	2435.9531566894016	649.6692196880964	6084.404997784711	245.22533850144617	6480.948620638696	1039.8575154138769	6292.26809428854	1395.9409542553071	6562.753777131393	534.5141291537983	6492.398510817943	518.8906500859684	6473.467800540575	2118.106159461587	5910.351047991221	723.6737303131946	2920.7539636187366	1822.3447069278975	6156.392898890701	4549.699408907846	5252.32932958966	2994.7638080357306	1834.4077835096502	1133.410848367752	4056.600282223078	6390.117147865116	977.6581196767462	1198.723084889374	439.70778959635004	6450.512540998476	279.62178347641895	5853.85247459423	4513.118966650104	6484.294527892561	2271.995723728417	6503.243987593928	2649.0429312188153	6526.279635223727
Capecitabine Pathway	5	HMDB/SMPDB	4430.098627134261	6155.211833736892	1729.2435233864978	2832.628348331825	737.0046987562984	6282.599276304067	851.0030345311042	1271.683136311701	803.6410072926717	3723.23010436581	1554.8140514843194	1753.8586564050634	3968.948912662745	716.666835596043	519.2092957532416	6502.873970864278	230.68371746597361	6480.015521743642	6128.106922706086	256.87089715536973	6530.104954458796	139.12226728516606	6225.195541388578	3231.7597343601788	6260.33164172113	909.5232234638047	3460.3357231213345	157.7110124224985	6252.093305596075	3774.884609715402	5978.600415047808	737.5163297876442	6516.440783772442	1765.535845025796	6079.071078525201	6267.738039272769	942.9748782575628	6373.97197198586	137.84005443433045	1006.3707193493786	5980.643041325904	2179.7004258404627	3289.7341883291724	6475.935916956543	2539.9695867749124	6423.846233176094	1079.597105243694	6421.506530999148	2224.0324918946326	6297.666586794872	342.8414961030498	6211.865293061559	943.9984022794207	6454.859030549603	1572.399516754383	6335.974580534987	213.88327874198424	4531.355242217504	862.3283075223953	1651.5447107573475	881.7141177445568	6436.261020526321	2486.462049954267	4526.345348510645	595.4646574384359	6458.317686901941	702.0606355959485	2696.4755731655623	422.253295994892	5761.516911265279	1102.689794580012	5671.139773237903	3867.847009570175	2945.4637746985795	6123.230913795358	4757.65810928282	6226.778580042614	3045.412090239194	6433.122395737741	389.32617551647604	1833.597917760045	6006.428542500041	2032.6367520027206	6486.078752281147	1710.6362458684916	6394.8627346059775	957.3451618486428	5531.564885955491	1033.6958222583785	5647.854932890193	3172.074390347012	6486.043602457748	1912.6075643102322	5936.586786286381	6026.701066865478	1639.0125345462932	671.7669992263045	1210.3103006915935	183.05881996748292	6134.920399238365	533.8166840847479	1233.4791922709949	577.8603700881545	6230.860219817376	1953.0288663578956	5502.035507845821	476.727905505225	6571.27967042138	1306.6795500268013	1457.0096306906662	2236.2509686398016	2435.9531566894016	649.6692196880964	6084.404997784711	245.22533850144617	6480.948620638696	1039.8575154138769	6292.26809428854	1395.9409542553071	6562.753777131393	534.5141291537983	6492.398510817943	518.8906500859684	6473.467800540575	2118.106159461587	5910.351047991221	723.6737303131946	2920.7539636187366	1822.3447069278975	6156.392898890701	4549.699408907846	5252.32932958966	2994.7638080357306	1834.4077835096502	1133.410848367752	4056.600282223078	6390.117147865116	977.6581196767462	1198.723084889374	439.70778959635004	6450.512540998476	279.62178347641895	5853.85247459423	4513.118966650104	6484.294527892561	2271.995723728417	6503.243987593928	2649.0429312188153	6526.279635223727
Captopril Action Pathway	4	HMDB/SMPDB	44.99999999999999	5391.999999999999	1171.0	2600.0	2371.0	4493.0	5876.0	5818.000000000001	11.0	3613.0	4757.0	5971.999999999999	5707.0	78.0	6251.0	3641.0	6366.999999999999	571.0	2699.0	131.0	2919.9999999999995	6357.0	6102.0	4503.0	907.0	565.0	1872.0	6244.0	108.0	36.0	584.0	5749.999999999999	519.0	6235.0	6107.0	3749.9999999999995	746.9999999999999	1819.0	5561.0	6480.0	5447.999999999999	43.0	234.0	897.9999999999999	342.0	124.0	1270.9999999999998	2305.0	6544.0	5991.0	44.0	3812.0	6116.0	6064.0	5459.0	5471.0	3788.0	670.0	6563.0	1223.0	39.00000000000001	990.0	36.0	6344.0	14.0	3842.0	6037.0	5221.0	5832.999999999999	3674.9999999999995	226.0	780.0	1399.0	28.0	43.0	6531.0	6588.0	6498.0	6634.0	3475.0	2560.0000000000005	38.0	113.0	5470.0	146.0	1167.0	6379.0	3945.0	21.0	2458.0	4007.0000000000005	5939.0	6586.999999999999	6610.0	6456.0	5129.0	4983.0	2593.0	1368.0	6146.0	5650.0	2204.0	2671.0	58.99999999999999	5887.000000000001	5283.0	641.0	256.0	3839.0000000000005	2433.0	758.0	5905.000000000001	314.00000000000006	1994.0	499.0	301.0	4809.0	912.0	5633.999999999999	1715.0	6366.999999999999	950.0	46.0	260.0	5479.0	4735.0	5754.0	4226.0	974.0	186.0	5813.000000000001	1909.0	1737.9999999999998	1418.0	109.0	801.0000000000001	4774.0	32.0	527.0	2072.0	422.0	5983.0	392.0	2256.0	5419.0	177.0	1230.0	57.00000000000001	1774.0
Captopril Pathway	4	HMDB/SMPDB	44.99999999999999	5391.999999999999	1171.0	2600.0	2371.0	4493.0	5876.0	5818.000000000001	11.0	3613.0	4757.0	5971.999999999999	5707.0	78.0	6251.0	3641.0	6366.999999999999	571.0	2699.0	131.0	2919.9999999999995	6357.0	6102.0	4503.0	907.0	565.0	1872.0	6244.0	108.0	36.0	584.0	5749.999999999999	519.0	6235.0	6107.0	3749.9999999999995	746.9999999999999	1819.0	5561.0	6480.0	5447.999999999999	43.0	234.0	897.9999999999999	342.0	124.0	1270.9999999999998	2305.0	6544.0	5991.0	44.0	3812.0	6116.0	6064.0	5459.0	5471.0	3788.0	670.0	6563.0	1223.0	39.00000000000001	990.0	36.0	6344.0	14.0	3842.0	6037.0	5221.0	5832.999999999999	3674.9999999999995	226.0	780.0	1399.0	28.0	43.0	6531.0	6588.0	6498.0	6634.0	3475.0	2560.0000000000005	38.0	113.0	5470.0	146.0	1167.0	6379.0	3945.0	21.0	2458.0	4007.0000000000005	5939.0	6586.999999999999	6610.0	6456.0	5129.0	4983.0	2593.0	1368.0	6146.0	5650.0	2204.0	2671.0	58.99999999999999	5887.000000000001	5283.0	641.0	256.0	3839.0000000000005	2433.0	758.0	5905.000000000001	314.00000000000006	1994.0	499.0	301.0	4809.0	912.0	5633.999999999999	1715.0	6366.999999999999	950.0	46.0	260.0	5479.0	4735.0	5754.0	4226.0	974.0	186.0	5813.000000000001	1909.0	1737.9999999999998	1418.0	109.0	801.0000000000001	4774.0	32.0	527.0	2072.0	422.0	5983.0	392.0	2256.0	5419.0	177.0	1230.0	57.00000000000001	1774.0
Carbamazepine Metabolism Pathway	7	HMDB/SMPDB	5698.0	2013.0000000000002	6058.000000000001	358.0	5690.0	250.0	4846.0	1577.0	5920.0	1608.0	5958.0	4414.0	4689.0	387.0	2477.0	1357.0	6187.0	2394.0000000000005	1548.0	460.0	328.0	5694.0	4778.0	6123.999999999999	236.99999999999997	5923.0	269.0	5312.0	608.0	5225.999999999999	582.0	5983.0	3381.0	5742.0	83.0	718.9999999999999	4918.0	85.0	6177.000000000001	5532.0	1115.0	5850.0	6253.999999999999	2012.0000000000002	6231.000000000001	835.0	5455.0	490.00000000000006	1974.0	928.0	5851.0	2520.0	5208.0	495.0	5821.999999999999	417.99999999999994	5601.0	1616.0	6238.0	165.0	5208.0	723.0	6360.000000000001	1066.0	5891.0	760.0	6031.999999999999	316.99999999999994	4438.0	371.0	5750.000000000001	457.0	5946.0	5759.0	534.0	5767.0	525.0	5660.0	6365.0	5673.0	5909.0	5528.999999999999	4893.0	1279.0	4753.999999999999	562.0	5798.0	314.0	3860.0	5624.999999999999	5726.0	1180.0	5062.0	529.0	4943.0	395.0	3398.0	342.0	6050.000000000001	353.99999999999994	5050.0	518.0	4658.0	5302.0	5257.0	4248.0	5338.0	4755.0	5953.0	353.99999999999994	5749.0	373.00000000000006	5134.000000000001	5383.999999999999	6282.999999999999	1707.0000000000002	5195.0	721.9999999999999	5952.0	486.00000000000006	5851.0	1257.0	5623.000000000001	1181.0	5690.0	745.0	4466.999999999999	536.0	6190.0	542.0	5957.0	150.0	6281.0	1101.0	5794.0	364.0	135.0	5626.0	487.0	5439.0	69.0	6465.000000000001	5901.0	5358.0	387.0	4171.0	157.0	5217.0	137.0
Carbamoyl Phosphate Synthetase Deficiency	13	HMDB/SMPDB	4408.878549160901	2903.971580753456	5637.526404008952	418.0018947404244	5819.7312419596265	629.0251738238653	5303.270627871803	1841.477175409451	5033.420746247827	1942.0169880675267	5723.392189342229	5393.8421030201125	4992.610990692964	453.7771641793609	3382.949192061312	2155.3197673695704	3717.4790981582337	886.2211033120631	382.54456491081305	3960.9033568809255	2066.545925834058	5760.634951880889	1581.3983853399861	5143.268797539332	419.42684062950343	3783.8652343564745	920.9339041128334	4176.249186787583	431.73738272386385	710.9536997916568	668.4914325600474	5767.454946739124	5462.546317688525	5645.908307484278	488.3189668386684	1051.3130801547793	6066.63647608996	464.3614406316632	6048.965113484809	5196.035647391705	1706.5366849580203	4589.069173935371	1842.967690718735	1866.3514512702975	5354.868585875538	1170.5811049009978	3232.4699550627693	1752.2171735645989	3640.499923229788	983.0851145464637	5819.529960355268	545.6234920177288	4510.455552218511	599.0730855062847	5888.162125732277	247.68708485097133	3573.652678296079	643.1889249941104	5608.192829910766	929.0343291487272	2991.7358214384367	1115.7368121175311	5776.410903174991	1190.9819015760888	4422.464375607516	911.3372031501827	608.4155323445259	355.7242507522651	5824.995983558333	2440.965515444911	4539.52260339442	314.9793888318766	5825.242464957535	5159.702175482727	2346.485617840569	4644.767815004258	702.9671242567307	4608.028643620269	2963.8833483108538	5743.5639466828015	370.91595849462345	5671.454740062961	5194.856114123986	890.6796927296972	4506.7931038983625	661.8156581741347	5908.673216848381	567.883885783741	5614.27653160994	5432.035925276775	5852.922981278401	664.8645660879303	4841.70236446869	537.3618008653538	2614.4823155232543	590.3079794944005	5749.765902675412	1797.0914472438192	3702.5255653990575	190.66115450169613	6106.704049764135	895.0175823191277	4777.317801672109	3697.8443733605263	4891.372220045493	1002.9996628160804	5188.087091435173	5003.511772494685	5849.442571223168	625.4821567944671	4719.171720580526	1371.5665107626962	5642.264101022951	5872.83405165905	5857.529056943291	583.7214149656108	4378.7456040097595	1351.504708334908	5423.167120208289	422.5462711249726	4674.042794569647	832.1134572356004	5834.918879176494	574.5323475217015	5502.991078386547	1380.7148764481228	5551.344094687007	650.7188404754442	5912.958375809546	892.3060288509462	5701.136521920003	1332.5884358418616	3948.9336087561574	970.0869805411913	5722.13297466257	632.137945016986	5363.329258106224	5559.069516016225	538.3852417313719	3661.154634157625	905.4862415176958	5543.164156034403	5764.823155306546	4796.918201737816	381.50650921305555	5929.791900656905	1665.476436173491	4581.513614710122	999.6955154164004
