	count	db	C3L-00103	C3L-00103.norm	C3L-00097	C3L-00097.norm	C3L-00088	C3L-00088.norm	C3L-00096	C3L-00096.norm	C3L-00010	C3L-00010.norm	C3L-0079	C3L-00079.norm	C3L-00011	C3L-00011.norm	C3L-00026	C3L-00026.norm	C3L-00004	C3L-00004.norm	C3L-00359	C3L-00360	C3L-00360.norm	C3L-00369	C3L-00369.norm	C3L-00418	C3L-00418.norm	C3L-00447	C3L-00447.norm	C3L-00581	C3L-00581.norm	C3L-00910	C3L-00910.norm	C3L-00416	C3L-00416.norm	C3L-00448	C3L-00448.norm	C3N-00194.norm	C3N-00194	C3N-00244.norm	C3N-00244	C3N-00242	C3N-00242.norm	C3L-00765	C3L-00583	C3L-00583.norm	C3N-00168	C3N-00168.norm	C3N-00177	C3N-00177.norm	C3L-00561	C3L-00561.norm	C3L-00917	C3L-00917.norm	C3L-00607	C3L-00607.norm	C3N-00246	C3N-00246.norm	C3N-00733	C3N-00733.norm	C3L-00791	C3L-00791.norm	C3L-00902	C3L-00902.norm	C3L-01302	C3L-01302.norm	C3L-00907	C3L-00907.norm	C3N-00953	C3N-00953.norm	C3L-00814	C3L-00814.norm	C3L-00817	C3L-00183.norm	C3L-00183	C3N-00150	C3N-00150.norm	C3N-00573	C3N-00573.norm	C3N-00577	C3N-00577.norm	C3L-01352	C3N-01200	C3N-01200.norm	C3N-01214	C3N-01214.norm	C3N-01220	C3N-01220.norm	C3N-01522	C3N-01522.norm	C3N-01524	C3N-01524.norm	C3N-01261	C3N-01261.norm	C3N-00495	C3N-00495.norm	C3N-01175	C3N-01175.norm	C3N-00834	C3N-00834.norm	C3N-01176	C3N-01176.norm	C3N-01178	C3N-01178.norm	C3L-00606	C3L-00606.norm	C3L-01287	C3L-01287.norm	C3L-01281	C3L-01281.norm	C3N-00148	C3N-00148.norm	C3N-00646	C3N-00646.norm	C3N-00149	C3N-00149.norm	C3L-00908	C3L-00908.norm	C3L-01313	C3L-01313.norm	C3L-01836	C3L-01836.norm	C3L-01286	C3L-01286.norm	C3L-01603	C3L-01603.norm	C3N-01646	C3N-01646.norm	C3N-01648	C3N-01648.norm	C3N-01649	C3N-01649.norm	C3N-01651	C3N-01651.norm	C3N-01361	C3N-01361.norm	C3N-01179	C3N-01179.norm	C3N-01180	C3N-00831	C3N-00831.norm	C3N-01808	C3N-01808.norm	C3L-01607	C3L-01607.norm	C3L-01861	C3L-01861.norm	C3L-01882	C3L-01882.norm	C3L-01885	C3L-01885.norm
MAPK signaling pathway	295	KEGG	4951.941070382134	4701.571912388397	3622.845792423954	6042.841160032141	3515.2271897507417	5243.920957842368	5123.775932211887	5646.741244541536	4555.6641067646815	4970.940812647637	5273.839888443041	3791.9093519677613	5679.542690545584	6149.152133890574	2643.9816096479535	4617.290843321611	3372.0700600667965	4661.090350423357	4816.213751439294	4811.531317773801	5319.810393897674	4629.3975030003185	4759.841200374633	2413.3556002864484	5458.646112122799	5430.398590185053	6242.028863505635	3313.4009118114045	5338.974827436841	2242.3115015530498	5763.71695461497	1907.6933786894513	4287.137788753941	1889.6224262933931	6020.9844644660125	5826.069109847369	4340.537980220845	5925.90540477775	5008.737050075984	5044.2270022119	5243.5768105707075	3719.2324843484266	4333.546605987344	3567.6371766479647	3139.3263729668984	5662.170797204475	4725.423679602695	5940.246153812596	4774.262879836355	5917.369140575538	4779.014132054443	5851.560938321224	3911.0614997336356	5838.1463299742545	4554.674869061698	6092.863778511661	3240.8505473480477	5838.397167522547	3980.558663578014	5626.654555975668	3630.2116483412574	3576.6301688083063	2803.069960994943	5086.4263748441945	3794.05056765278	6239.6422198323	3949.8962351288933	6315.506835326922	3173.420248679916	3010.5668671111675	3496.8535468665596	5689.851056303666	4706.746249295789	5026.140266248531	2351.792080907398	2387.614134623371	5270.572313479708	5517.628249369997	5789.342059220595	305.3343359843729	5316.954793130049	919.9401391269889	3142.4337785274656	5047.919954066505	4145.508951433116	5321.443090591114	3643.341635527294	4950.45621411973	4143.915494141521	5929.826014420945	1490.9606027217203	5904.079030665472	3795.1929285301526	5660.737124852445	4064.533938986844	5658.25886776066	4017.1301530152223	6010.655475966564	4054.375661349404	5633.094998142158	4956.181502056397	6341.50878123258	1967.032533260902	5982.374082372721	5650.253941561556	5758.078485754784	3518.3624945939014	4187.481186828624	2440.9501960873995	6321.684285022262	3810.037967856728	5775.906555850204	4602.537976506153	4957.582059397806	3049.171665441286	6268.498917474981	4735.239995915092	5154.881787255635	3584.693819195102	5999.600911231342	4160.1609471400025	5363.524595116719	4709.078672368111	5749.474980179822	2791.4612309267422	5891.63898288918	4112.185720582223	5732.8846775700085	4893.58193799104	6232.657889202148	2904.9220271717336	5689.241400721914	4737.527478722415	5477.625707254258	3995.5114766256943	6195.358686096567	5587.694084297403	4160.005755970803	6044.86297129318	4420.181908851985	6132.214817367592	2948.7774906921245	5475.71915460106	3562.95038745337	6250.657567842825	3291.101850455977	5692.927943695391	5336.964093205855	5508.167931118485
Malaria	49	KEGG	417.4664450795709	5358.303730210183	698.0236565884582	4092.9364327664484	272.6653545437065	5647.423712866922	1687.153696123716	5466.489895428125	733.7839970454723	4494.144570860564	472.76829400302915	5176.549088037245	4075.9817484320156	5503.449342380543	1727.2784954987112	5343.632995846099	2717.476857174402	4507.589619340507	5755.723838882841	980.5006192565637	5203.976660401211	1732.6978476339268	5559.457414039085	62.8672706324125	5352.6790287950635	140.89210861073946	5424.268377771554	1577.4153485691652	4600.000359840451	67.93561590828834	5690.287784160494	564.1952757170918	3666.149223554484	2772.6488674473208	5161.812112306621	5488.790605651818	100.40824295801292	5000.859767871763	2199.929479521522	4749.7667230396355	5310.6468546287615	116.68536418042146	2740.829308479327	4663.304162699459	127.81158607634106	5398.533813593586	33.882902427785275	4173.5757259023285	417.12069465627843	5792.947411344147	55.24332218982007	4639.764607992756	628.2599225515297	5751.099889204939	192.3990903609068	5530.703894938641	3922.2942551224473	5180.820974167196	2763.996947621569	5473.092572572082	125.7380525671667	5672.774179132797	1386.7560642318945	5123.646137850244	80.50535904527668	5430.6296027477865	478.0364907027762	5122.020517495183	2158.5378344024116	5402.279079589646	1075.556643952791	4839.7829985051485	30.57024682022157	363.0365604531495	5209.513710476893	3800.7952226652733	5271.145087151941	3255.1996385396183	5683.347455965142	4072.213990893992	1750.6393811204398	5112.631984026195	352.0305047365436	6110.344680767013	587.6729275020812	5359.40668775783	4087.76996856872	5512.996246121083	252.6660653171127	3899.268126890752	2753.189915926965	5231.39612078426	21.700252336402407	5590.413290865264	164.49959674871832	5637.521311206522	4131.15170592217	6017.8271161859	49.899319082162094	5585.571335091267	3818.070109792841	6108.555779798729	745.2006669719069	5081.513142881694	1393.5646898541781	5640.720942892196	2981.552271069722	3886.7011630315887	407.5808452008841	5754.67311484431	209.1561162259796	5534.930261678293	152.47851286978556	4064.0168571350955	1055.4701817978134	5715.828674847886	3501.9265220544708	5598.442330989852	5348.605955429943	5735.846107901564	3659.1245396567033	5412.27011319739	483.37275920174096	5050.759584483162	133.85617169132428	5700.752024687267	154.03968277096922	5847.539253825406	36.84094950190803	5422.076290010749	2222.1936931030946	5534.955551557709	621.3964565918598	5827.039437698512	145.0454049305544	5219.603983841206	988.6189566517982	518.9035524051577	5820.2593924329585	25.48961540193823	5019.524555562736	3194.7647176883384	1917.6928511169779	27.182064853350916	5660.013415314574	128.86512220636465	5333.217943434196	12.615754445691607	5500.8232790897655
Mannose type O-glycan biosynthesis	23	KEGG	4979.601095343651	2965.992157956967	3941.803919254023	2328.7668534093887	4310.632300351576	2165.8683261431725	3588.411165199693	2625.966548714066	3630.2616022585635	2051.9034574379434	3499.828861052489	2457.971549950645	3402.377153096446	2446.9911457893736	3701.869291471557	2682.647744065164	4128.680523080082	2529.9963719577077	1692.18976224686	1316.6215620909777	1282.4256113149631	4512.364381306681	3302.1731759123545	2354.080829270075	2190.792527179009	2756.6812719004843	2683.8457732366055	3325.383831825806	2938.101608569137	565.1828295487543	3667.7964733358385	2968.711352796896	1543.5978894589189	4651.74117608871	2400.575537558427	3421.965471102788	4878.043822862276	1684.513149465569	5253.901861626592	2944.7412186545657	3854.0933184628016	2561.455887688387	2996.2689962272057	2695.7793712928865	2941.7936405398195	2246.2286107033538	1923.0366335962237	3498.5699640426233	2831.185592022315	1741.8641649605393	3674.537183114905	2212.914268211337	3213.8209175500556	1188.2058988716576	4358.927332388379	3249.2429045556387	3779.010852588274	3364.4560377556777	4250.218301407521	2251.006966125197	2376.394705803476	2335.1782328986674	3721.789554745316	2897.379833779061	931.486590735135	1837.51082203958	3601.513725367144	2095.617186095864	3189.8039933811165	3546.23940728868	2881.3223474036236	2612.6492757966234	4140.5048469592775	2396.597807304182	2494.476748379989	3403.922234403541	2977.8705522807318	2958.2379210847253	1625.5542443250845	4819.397580376323	1841.9194070477859	4048.4968773287246	2640.6050463518914	3316.3281478709805	2226.3069383365264	2106.1108777025574	4373.646031085236	2575.8380911658273	1755.4497079245705	2616.507719332801	5768.302515550543	3051.1056276926283	1311.6925543909715	3186.775136555818	4255.818008551234	2942.39719008083	3507.418313287084	2064.843087189007	501.25789002586765	3170.8532056686513	3636.067774347465	2824.828170240206	554.2312192826436	2440.6015982814515	3617.0198686040867	2101.368268411481	2787.2269148160226	4436.729779961709	4053.884179418503	3094.5381280789893	4953.384506504841	1606.662195918739	1542.6283950671434	440.21517979960674	3127.743952533218	1349.0451247333142	3328.1705141197053	3477.3508434857217	5291.9271046913955	1655.065920084069	2806.0045014725024	2261.8086334995046	2436.0644413039327	2883.3162939463996	3168.5979066235222	1516.0525669432272	4313.397556745754	3008.1606237494807	4655.08826462444	1989.4254007995473	1632.0017525697617	2091.397867736092	4138.919710922871	2946.11342665384	3390.6944023011906	2109.696574724102	1756.9496633260144	2960.0796879285	1911.7171080891358	2989.6040317569336	2201.7929576647452	4458.340947199766	2540.415384647093	1864.794845071711	2494.99462309377	3431.6519808486446	2038.555546254067	3732.9607707017944	1503.0269566618383
Maturity onset diabetes of the young	26	KEGG	5221.026199643072	2667.2980290169994	2656.408490416584	1389.996462969644	3204.5934861432756	1772.5321853885537	2319.282681979722	4913.802479633961	3207.3938665308556	4218.268045413426	5091.67106458707	5374.267078704798	5697.122706603709	1356.9501309482941	2483.984450186525	4645.011750180293	1972.4857893097335	4113.410423690589	5542.359846115937	4454.153139796395	4463.49339953722	2663.340712954964	4491.43951072193	1392.7307312148819	838.6789161004766	3465.0430492604696	1337.558023629781	2080.4096577916853	2275.550964388063	3735.124344632886	1963.5797534915075	2661.2881392132203	4655.052846151592	742.9682599711153	1078.3170094749262	1525.8760683565379	4089.0509059149326	854.7800252268864	3566.558078972213	1573.5116174595805	2569.8779366046906	4764.729332612728	2067.8563680364578	3409.9618874784887	3918.580167013712	1598.425143591829	699.5593441318475	1959.0164492397519	3523.156844331943	1568.221626455381	4899.716647057761	1381.1216618732838	4415.61263167139	1803.9361140357973	1516.6270189738784	1212.7825521920624	4113.552619774215	3489.1919093083598	2807.7574634891366	2230.001798467973	2464.2384204607943	2878.8286874506853	4054.245590587177	1865.9328634485219	2663.790134787866	1662.6606689513767	2840.3260457784972	1289.68257752735	2370.2731008285996	3296.376149323007	3741.7024862355115	1205.116623595446	3597.7614530961523	5270.065915919507	3065.836661774545	4825.644001522	3199.3930921565297	4426.797971749313	5026.980853238713	2363.3709296290913	4164.672246532694	3723.266375534565	5950.625989884031	2065.8387216991373	5293.226959332791	1368.0510074271272	830.6372103170559	1988.735620092498	2392.6789738493626	4914.857847157557	1855.6305973394149	1144.442299141144	5043.696877868972	2130.627657994489	6285.586085576693	1715.0107616330504	1842.477049138245	1407.5846694720549	3378.028920033606	2059.717828155429	4501.190648493545	1834.8298978929245	3376.6299285487385	3713.6139267137864	3666.5789345522444	2478.19892415566	2174.913389109273	3955.902494847132	4778.919573825533	1674.192439638145	1770.427583016183	893.3343705898214	5911.508720370712	4561.799020213619	785.7426249392624	977.2700648032195	2190.498402196074	2137.38881059066	3908.2395817352685	2479.018299514112	2648.0504152457574	2220.5355230651226	4891.815448231382	1151.0490150632984	1757.1176319284584	2814.34270803812	5581.2444244946455	3244.8289040834875	3744.853008892194	1829.2498115695419	3538.541705219684	1647.6522535133959	4182.1138073985785	831.272992184872	2605.9908745863067	1330.5226382708772	4945.181116266211	4240.933673874811	2744.2622684689195	2150.8455898366697	1516.982250341525	4636.280942173183	5017.62539661984	4576.295369613015	2227.8916945604215	5148.675002198552	964.8313079411474	4679.245845182862	1096.4760289989574
Measles	134	KEGG	4731.979185680293	4361.483202946147	4846.910153343612	5114.633969006398	4772.804261431015	5075.653946306399	4604.578688683102	4583.722004989068	4773.654950891034	3831.7026372181567	3853.227853424239	4180.335683967849	3821.018631502439	5364.58533422483	3487.179597690496	3758.6866840863927	4282.973917644174	4677.887567943781	3653.2510342863848	3778.8240777529827	4552.124505242241	5326.34306921658	4264.162750995668	4050.7985561612586	4891.889619635975	5116.561649520019	5415.032026815652	904.4702096630825	5058.441841117166	4285.832692583658	4843.5149361544	920.6182852323122	4277.001739791404	4917.226870729973	4903.946239942449	5137.238288348752	3609.8031485311867	4544.133294833305	5496.315058635529	5078.531949012874	4192.41367070181	2882.377767847937	5376.382186710973	4813.712753150253	4719.316563335646	4310.389421464658	3064.294246952532	4315.149235778921	4837.207320891284	4806.717564601564	4669.458310969154	5214.956045697762	4505.655556613743	4591.27352388713	5409.883898441312	4883.472170125307	3652.6705282395606	4804.375587944188	5083.30864444588	4983.835570536673	4067.5099890355127	4483.114351821906	4857.882920416979	4656.037513278365	3677.495199104974	4896.238718987372	2856.267719962846	5082.046275657056	3298.7816775801975	4228.013044937427	3879.360432628409	5264.8965790311695	4265.995947871834	4102.1586349618365	3894.0172802471243	4057.7300795726974	4301.897844173314	4328.461934855627	4276.244332998152	5338.149488238128	2755.085906888689	4583.463900380744	3709.458969912404	4448.418275136289	4344.632943717638	3859.9156047251718	5108.645039483392	4447.345053945062	3505.0622881939316	5683.544908500549	4149.839380679691	5013.549188563029	3035.6911559192786	4515.875479982819	4353.214047995407	4250.072185264471	4049.7217259971885	4200.502355734677	3915.0067492243497	5117.449313855199	3178.381286987408	4484.523742821651	5118.723490015463	5002.045357149947	4032.511413841334	4438.618086879329	4391.14605570511	4245.662452578028	3356.0397149439414	4366.642344768202	3496.0128490242882	5006.045688833815	3012.0203710627434	5417.8114844510665	2220.8891510893222	4821.677927430959	4349.581330337173	4696.046335804031	5030.168291585225	5023.531316601838	4729.787182300623	5063.406868694033	4926.81920027793	4419.390821956693	3723.4626750412585	5217.963720666941	3251.1761280860665	4383.730188550396	5417.969869050328	4168.516842842226	5099.619146591819	5579.760506561523	2917.8765529314064	4261.370954129438	4186.475414459259	4290.8832426327945	4857.650059406692	4519.89957534224	4558.4356211886525	5128.8363976087185	5600.601983557803	3286.748848595973	4273.875570468837	4128.316825306794	4937.374903543002	3341.6770371413254	5049.114074036323	4679.7963970617	5442.316900209873
Melanogenesis	101	KEGG	3305.698185223216	3409.4052670624155	3563.7562735650627	3658.0778469536294	417.6337625363674	3224.2558717425964	3525.8611330345084	4271.311266592089	3647.3628285521945	2340.631505972065	3355.25739791313	3802.9993960290326	4191.799990832396	3535.5412761870075	4623.576854508422	3960.4811258948794	4598.99264960405	3772.1807601986375	3675.4079501366045	3678.373584292778	2835.423574126732	856.4483845865576	4005.6304476875957	3677.7805227809954	3481.5685009374333	3772.5977939407526	2021.0539891866645	3989.6299079169676	3654.8367893082127	2592.9840789239406	2973.774724541382	4135.599679046222	2050.8268980717835	2096.3426497823107	4322.403496322006	3984.165149274302	2157.5183869396897	4110.4656047771505	2214.578131750669	3817.8544524781455	2706.6414722359928	3307.414261532217	3522.6291429816656	2693.7469611027404	3289.4739445925143	3055.0850359250303	3152.611100898126	3757.993341654657	3886.810307364717	3420.024478318159	3172.395722539422	3604.0060916743005	4099.359392828091	1446.7746983561078	1515.4823359861568	983.0875271983219	3759.803031920529	4076.412432563111	3306.760022449439	3289.935970109769	2326.340220276109	3366.4126245746615	3726.8483097063095	4242.793317324493	3880.4743983624435	2656.9812268341057	2932.491860138457	2145.163359803245	3555.3407230721728	3274.9955964579117	1969.0991059290586	3176.7202208513604	1510.7748184905045	4103.540236709047	4490.613200570076	3830.0861088274482	3077.737615698494	3744.661136847242	3482.3030508466686	1118.2597152246256	4014.360468924635	2276.9497056986124	2797.1828138024525	4159.900154910686	3084.6317393747127	4140.516520641437	3998.276242680002	2774.3696114662816	1218.2172766645924	4517.514003100695	2690.135083399972	3336.364915462776	4141.44609047476	2672.251497088111	1260.7951364050855	2597.143988969044	3049.059751901022	3257.152934460421	3168.2763550962504	1812.9944182919419	2904.315952472143	3909.5149643186837	3643.2428629941696	2816.8655640455654	4085.624420589705	2778.1985159116084	2832.858920107382	1403.7321846036232	3600.2247828145614	3316.886652513082	1097.217687541354	3157.4966927997843	3201.1513183990382	4167.084574553136	3820.361295542057	2932.229182424009	3905.4418015643673	2710.8708144936236	3929.289169189585	3446.04582806735	4359.463788021806	3531.9172600650804	2547.3361987219587	3499.1617869084575	4284.16366256523	3481.152496849158	1881.5657307882882	3763.2244482312276	3696.422708530404	3073.1518522541396	3901.321466391381	3171.618195570875	3520.995887190837	3010.4739729867324	2383.5134794568585	3269.2913799350717	2563.0465874774018	2508.8480551182593	4622.578785872222	2428.2744949407424	3902.256324988823	3875.427560575053	3588.276847344999	3972.134619748829	2269.136753891062	3633.419417010505	3403.8221953206034	3549.7235161537565	3127.4926990528475
Melanoma	72	KEGG	1756.591777827218	1553.648938015911	2376.7393935891937	4096.987698424135	3383.0469345801826	3873.2172794572857	4061.2007292605995	3602.6942013113803	3080.244768563101	3158.664436622853	1236.8553003499894	3670.6626370720865	1773.7430405168734	3465.663481672459	619.9340922541704	1825.1703084778892	3208.720195651957	2639.62713907125	3986.3726589765342	3914.0596370213466	3655.0960975953735	2249.6568655934884	3740.677206467451	3142.8370286687114	3626.0946963819283	926.0236856306265	3757.0398042644983	3382.206477088488	3859.0677154761834	3158.598759248777	4005.843299632702	3805.4359534047594	2474.0144998133856	1826.3973485954346	3472.3085267383485	2521.16588400551	2636.7303560665227	3057.3654875570305	1768.4033219668527	3266.7389604516684	943.1412577113225	2947.4464238494047	1617.581227268634	438.19542870278246	2083.501892609249	1602.523655341956	3053.1666337064203	3163.3491808915073	2825.599749092327	2741.116532110299	2947.8532481420266	3822.5350589592094	3221.997681877205	3123.2651313330744	1963.0751253954638	1009.0231800051293	3169.6168121210167	4087.613379994043	2714.4618149287116	3633.5636305608673	2885.818178398123	1475.9545083111564	2821.5519797991715	2191.4369826252855	2938.6716976092107	2866.092191227211	2775.0465806935795	2160.4384321868465	738.9968743173611	2547.503396934727	2787.984909010232	3155.232303450493	1840.5261123778052	3738.081157479932	1379.3174123238334	1760.7832824711586	3715.4861968771575	2837.7265995648495	1845.6929141603512	1854.4590432481775	2972.2748798672196	136.60116975914278	3736.255783682949	2988.854248065179	2738.119889557181	1477.5916462046207	2258.720963276963	3141.0564897999725	2574.629008440077	2326.255379933347	935.6886287087358	3960.284670256788	2505.05862278452	2698.970478041898	1457.3248385386594	4031.431305807158	2107.6014055198534	2821.101908480265	1960.814885579991	4059.845915900327	3648.3233098971023	4062.3868509870977	3274.235570829856	3979.3122390902004	3646.6453028296723	3600.9255786992603	3135.646737521437	2656.699686030614	1872.8605833714919	3392.252415411316	3357.9421005486815	1444.6461574005202	3091.7464253473654	2324.871068810781	3291.6982385246624	2688.363821935058	2814.816944739106	2608.928603416497	3789.8796219678024	4214.587573408793	3277.432566167916	3389.71145940465	3344.286670634156	3760.291201788531	3095.073059961295	4335.340593050271	2394.3974692699417	4168.158132680788	3127.487574930439	3158.3834912975844	3623.64859185218	842.7823497312154	1516.168108136683	3304.9410931693137	2997.074845127336	3666.5276100051306	3954.3291516655127	1299.1591511470892	2660.804717949347	3858.335730217276	2002.7308905234493	3681.6333227716186	3898.8549181510275	3971.2686832742766	3196.670627249933	2606.1905762808597	3850.676772898518	3758.180119853348	3739.3363476386767
Metabolic pathways	1269	KEGG	6651.762933199239	6655.7640989588435	6650.910848284015	659.9960040440425	6651.475812789204	723.5170992662255	6645.9780933027905	6655.9388750509215	6650.872522040594	2876.3143242746773	6644.911071449137	6655.879040073069	6652.913601341106	984.8055812204653	6640.709716624089	6650.939208902808	6644.933611441502	1368.9363211324721	1442.1192415577377	6645.766070501165	6653.574634122323	6645.581893908248	6651.596025551717	6649.832932509602	748.3637953877504	6651.78811431716	469.880167509507	6650.7364259470205	780.2362758702134	6644.780114525466	831.6267124032815	6641.91969490509	6647.593386660726	6653.494691435989	630.4319468572141	1193.248711914764	6653.844308352942	651.8054718134518	6646.684696159959	6647.950109778963	4734.776647043112	6647.955017690093	6637.963461213944	1469.1704368105181	6648.5995609970805	736.4845403217672	6652.59985058932	875.0125190314563	6654.967559333242	838.3065942893767	6647.977570680042	732.1740904627505	6650.171424574261	976.5304766405927	6648.360177494512	567.7778474797178	6637.379523540599	1041.5184702954562	6640.961232707501	805.1560380909178	6652.878373003862	1254.472974642629	6649.009879208746	1704.3710329926773	6621.7894796067385	688.8198481815018	6654.371064266827	504.8534775522969	6647.5775754417	6652.964127839655	6642.802682607841	479.3678086685065	6638.75669109773	6648.912668747093	6584.526318284101	6652.755596082923	788.7802652657515	6654.061176397983	6649.754716221567	6644.87545743971	6652.786175330248	6655.285968593552	6643.209005052234	6650.756752320356	6654.922548320255	903.4908988643917	6639.710183940026	824.1182265148524	6649.375678164511	6655.928231407334	6650.837459166484	669.0517338894572	6651.821224214152	819.988409003657	6650.750136836512	878.5671759711267	6648.937702775417	1052.293917450765	6633.769763313378	610.7597415740325	6644.844363725088	846.7504285842506	6639.981499377028	6651.871784051339	6647.93260501801	1139.4222086192083	6652.8906513358115	6654.031587222077	6644.764833142861	735.6392952593765	6654.948441468475	760.6596251546164	6651.895983487547	6653.972764789986	6645.931178829603	978.2654099422526	6654.965192955325	928.0986346722584	6651.661982117658	965.565728434908	6650.863142401256	839.3002706037026	6641.847677733024	827.3949768789313	6647.976930653628	860.5085511186427	6654.571570754895	892.038036745861	6649.958751743535	1052.1235723836187	6638.453598447754	806.0546588014871	6651.876764601134	948.69128225908	6652.908143566989	709.8836217836935	6636.9567712953885	6655.884766651325	915.3353691187157	6650.124339679717	616.4513082206241	6641.883873428809	6654.65790649391	6642.981680370909	519.2712288487968	6649.058400451364	633.7203552244454	6644.975606122502	598.7102151608708
Metabolism of xenobiotics by cytochrome P450	74	KEGG	2648.921295396696	2987.3882297286086	5356.944631641911	1362.7746922847598	4106.754242982712	1820.6561987764762	4569.634338721724	2493.920672353831	1309.2500075636126	592.1197396114494	5855.631888823622	3945.16417034144	5149.549476310189	1571.8591423115045	4299.0333924393235	449.1652300201852	3592.708024732907	1115.4086709424168	2623.58437387032	3464.683803560656	1907.3504307650896	4105.586481089321	2801.666760845698	3939.610797515948	1149.2083858894516	5662.880905123228	1163.5336903193572	4187.968647332607	1211.742540356122	4892.582376499565	882.8583525949089	5436.843155697351	1831.3511775207774	5369.245941044187	691.476501926655	2051.2730119751886	3747.655423773524	1694.6913332202391	4789.140324203645	5451.250972419134	1809.853224085759	5886.900446749412	5871.0227289610875	1333.1794705066973	4283.156022840346	1411.7783106445866	4975.092881593111	1668.4226305502848	4792.248913445447	1362.3763736370697	5500.822664515036	1074.1411736912112	5690.239988592687	1445.9797736225614	5166.9923247828665	938.7968291595428	2081.5157010377543	1740.0231008282237	5342.892781679026	937.3119044492572	5158.171440046094	826.2223235229793	5635.9995002857395	1219.9851069412914	4942.743325397516	968.6570730543108	5906.007435162943	1412.1642881397615	4132.227391208317	1312.8053548469982	5563.705521640398	522.8092117693569	5682.611610464484	5366.611725348183	943.4354930876397	4824.805965951469	1564.039157186563	5917.859138033142	1538.9479135581364	3855.7370911097814	4087.8409872498464	4636.896604010304	5273.7003377398405	2007.3404529515055	5291.559773231663	1154.2034949215406	5519.050921312876	580.7689671956737	5360.53512193657	4636.307011897987	4933.118232528368	1363.9448203506229	4799.322111213018	2651.74489515359	2773.50783720035	555.0327750213825	4369.491745684501	1075.1492422398749	4522.90704132585	1451.6653281473018	4748.385667339186	912.8990833541922	221.36906700044335	803.005519114051	5417.073791878884	1452.3629298656845	480.721594634419	482.29253516759235	5380.207038864641	861.1124887810568	4373.8084810875025	1407.3006459831358	5365.688206249494	3820.1101838270506	5657.975572005459	953.2051636078438	4579.203813792463	2487.425462875335	4270.864608778375	775.604230646697	5639.259121347873	1567.6852039522828	5732.334733420803	1014.9317057481541	4899.154384538266	941.6676401877182	5540.085957500876	1273.604954679976	5555.712904609903	2194.1913607668685	2671.7390646064773	1196.5596718754134	4530.684239007907	2305.0287484756814	4433.930698556283	1375.4782465901749	1237.6582556313	4808.291631694361	1600.2455412883055	4562.847296069549	1417.5053320668808	5626.048299091174	3780.034029701286	5058.469813908881	1454.5032099292891	5844.385756347267	1738.632415527213	5355.42094160269	903.340645668418
MicroRNAs in cancer	299	KEGG	4892.832054897009	3749.1365116063744	4020.929655150771	5502.420939142906	5268.763110285928	4532.473916274467	5615.994143924183	3662.6259292386853	5048.451692031791	5555.768484018875	1922.1323812813307	4401.074180893942	1174.3187187311594	5190.389575671241	1703.941833315573	4065.4530853176198	5162.734760515363	5277.236887152019	3960.8269786990945	5743.128800510633	4398.404206163477	4979.69782200954	5027.506605868141	2133.466878654976	5223.494684733406	165.88334120193622	5580.546585381719	4649.903168554746	5294.160311692866	2677.1752150646876	5093.039609919774	5158.585458225329	1489.6692321778582	4902.650431320486	5564.456512521893	5303.176919070931	4103.447602357214	4937.240672200083	4083.7217200025534	4576.549302312815	3699.32720403446	3989.7586660616416	4248.777655153728	4196.785945550848	2867.041644082145	4818.751588461715	5126.586667805387	4634.937994152832	5814.006434663155	4829.818022910097	5499.714591920098	5581.334536751296	4221.163203003536	5426.652939520468	5067.071083970219	5165.922187409932	5272.923456035141	5575.826634935365	5415.328317713744	4741.346671770125	2468.9275231096153	4858.3516326306435	2658.7339247940995	4944.0596496860435	4660.596096259818	5339.291302326625	4871.74229100931	5021.743459160257	4268.904815210627	1995.9326932235251	2178.09403380778	5182.8947726117785	2544.0649240055873	3276.104818547233	4078.7310557569017	5371.609029656479	4715.929377851598	3304.0296445276617	4096.041265884913	2349.894566488388	2656.8592811327385	2553.466974807434	4240.446672597197	2408.42827810489	5423.703892488759	4906.436195494421	5328.7112194080555	4659.060437786511	4257.915897519829	5461.47527159255	3768.524266356098	5477.727849316712	3333.346724387865	4520.5772063807535	4091.1052841968744	5075.7689566657455	4741.638174494728	4888.537256139558	2586.890186898992	5065.335396821414	4537.684711727136	4695.566567294123	4669.16036129603	3222.9857086505417	841.7538706457902	4902.7683579851655	3969.2111721750903	3087.1723559970524	2006.2054568243843	5004.516649852176	2567.4546697694673	5333.624276887119	791.2869502204746	3162.2197950295867	4968.880561159171	5000.718587153701	5104.889603810171	5075.511967502725	4155.734187368846	5103.886521974827	5136.505240724444	4897.63588752347	3863.271194977162	5606.953265030542	4999.791712416184	5067.556845097145	3683.673842893339	5790.148332182326	3861.5996041374283	5138.70613515093	5365.986578031033	5124.287080131993	2092.2593667596752	4708.290237936814	4739.438848139928	4587.705616106791	4682.007359123231	4378.0023456368	5375.343269902316	3625.1322168894853	5867.469028032247	4860.861298865417	3491.3464615512207	4081.677523646807	4779.632382438737	4047.6848635654587	5321.427117992266	2468.3530712800552	4985.323644482471
