	count	db	C3L-00103	C3L-00103.norm	C3L-00097	C3L-00097.norm	C3L-00088	C3L-00088.norm	C3L-00096	C3L-00096.norm	C3L-00010	C3L-00010.norm	C3L-0079	C3L-00079.norm	C3L-00011	C3L-00011.norm	C3L-00026	C3L-00026.norm	C3L-00004	C3L-00004.norm	C3L-00359	C3L-00360	C3L-00360.norm	C3L-00369	C3L-00369.norm	C3L-00418	C3L-00418.norm	C3L-00447	C3L-00447.norm	C3L-00581	C3L-00581.norm	C3L-00910	C3L-00910.norm	C3L-00416	C3L-00416.norm	C3L-00448	C3L-00448.norm	C3N-00194.norm	C3N-00194	C3N-00244.norm	C3N-00244	C3N-00242	C3N-00242.norm	C3L-00765	C3L-00583	C3L-00583.norm	C3N-00168	C3N-00168.norm	C3N-00177	C3N-00177.norm	C3L-00561	C3L-00561.norm	C3L-00917	C3L-00917.norm	C3L-00607	C3L-00607.norm	C3N-00246	C3N-00246.norm	C3N-00733	C3N-00733.norm	C3L-00791	C3L-00791.norm	C3L-00902	C3L-00902.norm	C3L-01302	C3L-01302.norm	C3L-00907	C3L-00907.norm	C3N-00953	C3N-00953.norm	C3L-00814	C3L-00814.norm	C3L-00817	C3L-00183.norm	C3L-00183	C3N-00150	C3N-00150.norm	C3N-00573	C3N-00573.norm	C3N-00577	C3N-00577.norm	C3L-01352	C3N-01200	C3N-01200.norm	C3N-01214	C3N-01214.norm	C3N-01220	C3N-01220.norm	C3N-01522	C3N-01522.norm	C3N-01524	C3N-01524.norm	C3N-01261	C3N-01261.norm	C3N-00495	C3N-00495.norm	C3N-01175	C3N-01175.norm	C3N-00834	C3N-00834.norm	C3N-01176	C3N-01176.norm	C3N-01178	C3N-01178.norm	C3L-00606	C3L-00606.norm	C3L-01287	C3L-01287.norm	C3L-01281	C3L-01281.norm	C3N-00148	C3N-00148.norm	C3N-00646	C3N-00646.norm	C3N-00149	C3N-00149.norm	C3L-00908	C3L-00908.norm	C3L-01313	C3L-01313.norm	C3L-01836	C3L-01836.norm	C3L-01286	C3L-01286.norm	C3L-01603	C3L-01603.norm	C3N-01646	C3N-01646.norm	C3N-01648	C3N-01648.norm	C3N-01649	C3N-01649.norm	C3N-01651	C3N-01651.norm	C3N-01361	C3N-01361.norm	C3N-01179	C3N-01179.norm	C3N-01180	C3N-00831	C3N-00831.norm	C3N-01808	C3N-01808.norm	C3L-01607	C3L-01607.norm	C3L-01861	C3L-01861.norm	C3L-01882	C3L-01882.norm	C3L-01885	C3L-01885.norm
Hematopoietic cell lineage	97	KEGG	4658.559974184734	4857.4824693060955	4594.363991913752	4499.390736874468	4549.983662123725	4557.303911082587	4337.100259483468	4832.652593694283	4505.094311228019	4588.75851487862	4565.1530041090155	4657.160528345094	4714.70502178196	4677.996304308124	4779.447405661116	4502.847454585121	4639.0967601136645	4679.833719525559	4792.853877664883	4464.53957651044	4610.457536087888	4655.2033049183865	4777.011612919609	4744.313798018539	4692.074080008794	4611.389292509868	4550.330246585328	4682.0493653002895	4681.329786527346	4470.748040632935	4859.122801989569	4510.477979731545	4626.144069199951	4578.738496976147	4576.743171081163	4716.259705772925	4532.8812315124205	4644.786080906302	4740.71674622182	4707.965966189935	4758.872534629003	4279.271886952837	4770.264885394578	4718.035498064541	4498.209215563864	4772.800578082596	4189.175942703619	4634.456939228585	4464.397907194007	4632.595933741224	4355.626134397843	4520.191359031925	4323.216408113931	4551.192286563829	4562.806424996713	4734.118466749525	4533.510068690205	4637.519102369815	4687.560753540702	4652.475613716124	4497.355240345593	4852.5250278122185	4518.651765755638	4788.844099969399	4264.057409335205	4757.817632465341	4530.0129278713885	4724.939363623184	4535.464143145871	4440.251612282085	4536.9214532817205	4519.622156550006	4641.54749179021	4480.65729294107	4561.4536804323	4474.899239348154	4781.166078830938	4578.074173329134	4841.316349342516	4667.591246009807	4642.238073276219	4728.557714946175	4377.7815525592005	4700.072700045472	4462.833761715464	4658.356031829825	4629.699506467593	4639.918831538823	4450.871210072403	4704.720281138903	4591.124172184766	4679.974063450766	4312.418102522042	4657.363800505893	4725.1853313040165	4784.388679505977	4809.202453791097	4718.223296222012	4677.535679821884	4752.761289515414	4472.164846448035	4783.86270192641	4707.234162614358	4589.176912215066	4585.861780331842	4872.564390844812	4639.336115140115	4902.781712516557	4814.819800513442	4709.224542642009	4379.168707060861	4625.625388243197	4458.757864343227	4775.116766494778	4613.879450470869	4742.569026369561	4547.333003477497	4746.66430655197	4688.608603516816	4702.7284462188445	4579.245764721663	4677.417643532584	4543.927149433431	4425.971299693342	4481.844575473652	4830.814366542998	4476.666790734029	4754.323552327197	4746.2071959272425	4519.385103805843	4666.857806635908	4626.654782027552	4466.118638564071	4772.994477892242	4610.713900831507	4677.126655618669	4781.805011395603	4557.073338577975	4734.845906727705	4541.186309628805	4464.31343357262	4651.286408402015	4762.218575280266	4652.330906454345	4725.487097743834	4536.025337401311	4738.408864294739	4657.359339571802	4555.461578150345
Hepatitis B	144	KEGG	3356.696570098544	3217.6509439341535	3316.6605731525683	3381.3956853255354	3628.059927936726	3543.9417391899137	3517.462178523848	3287.1408106005997	3288.5206873253196	3233.1573254270897	3215.7585097897463	3289.9365444372797	3166.2718138909318	3193.8933892079394	3287.378610179984	3364.7484489957537	3373.4712095841637	3024.9814294664434	3078.945384414283	3525.2874874428944	2911.503360714297	3563.5241681948555	3274.4064946666344	3006.2002937167076	3506.4375301188875	3136.1937750529733	3285.269902444897	3419.3782978679383	3151.447202645834	2763.0103497836217	3209.8968501701015	3588.94005578963	3100.823004923699	3300.0036981293906	3272.3486988561253	3311.9661513228634	3239.689568394123	3287.3247025628802	3737.090352760783	3524.031223840981	3391.8211906095175	3169.7485029023564	3462.785453201405	3292.717986745789	3214.3960260932904	3118.6507974555393	3243.4835406303046	3282.073350407307	3424.1893159691526	3512.8066630516555	3509.3163847594096	3323.1342222009557	3442.2822889783265	3194.7255841629503	3474.930646674515	3211.911777807224	3386.36608456867	3319.5429663013992	3260.6747689568474	3369.597217376749	3043.3399978008283	3281.5883605129784	3305.492175506384	3296.1363233342563	2936.164325687163	3164.841068387714	3309.4279236763027	3386.2607902021514	3344.165527758008	3296.78419670115	3675.7487363724563	3173.3535363933247	3011.3223203404914	3363.43757416911	3599.5011880659576	3340.2271645236524	3212.786427917274	3387.2352157486575	3350.6667906084976	3562.2035625066333	3375.103275801129	3377.599725336189	3263.974897222744	3360.272284165168	3310.4560137403323	3105.472445284503	3789.5584120438184	3459.298517438112	3406.539177993402	3353.5691837554145	3875.841480939828	3234.1197488550883	3581.5372772356	3172.076953569054	3255.8622140444604	3198.4975044330295	3672.2099446976213	3347.7079992866247	3159.915248961734	3243.236687418323	3306.2516078530784	3314.586574150706	3191.6709356570086	3139.352093211364	3458.956132157678	3277.497463583269	3400.4630943107218	3037.0689067927315	3413.2013355145127	3230.9816187367464	3559.672633949268	3255.476684185335	3319.132181228981	3460.2420217212125	3428.107804620928	3232.6909217164257	3399.518948796696	3281.0030428474165	3303.5305127143797	3148.6136085880735	3371.965296548781	3018.2886274105267	3437.3880199221803	3476.117688181427	3459.665644198553	3170.1321672753515	3460.4848575224682	3398.514819711172	3639.2006271155055	3653.86599885522	3528.7106237358366	3322.2966214345242	3414.898978081912	3108.026520878271	3094.3218782914005	3329.2775826178645	3105.5849487053615	3418.4412885382512	3067.161444574268	3387.629533758831	3352.869545646659	3394.833383134413	3154.55952115145	3392.7631199158272	3288.1576666805327	3330.328922000322	3411.5208424545704	3430.4169250986656	3341.343494400437
Hepatitis C	131	KEGG	4561.9301711156995	3891.346338291203	4969.623039296839	4168.70976818958	4574.202962564161	4142.874943797563	4492.151869710341	4185.774911003966	5200.534466484579	4103.355216830931	4282.857203036796	3961.8000426213475	4707.4307705910005	4189.10841686355	4523.138070926597	3913.5086848785895	4364.642292842718	4120.933616060345	4316.303974729658	4355.519974368101	4055.028407433429	4722.729518634452	4036.666078345188	4371.529281101909	4054.130832618015	5556.365302136842	4206.384559080096	4728.007480460963	4122.248631355977	4380.480378435171	4077.272241392691	4923.474049590933	4152.086603095185	4453.524864179295	4086.2806522391456	4056.875695096804	4590.9415874391725	4180.751539149905	4568.523016659543	4633.393524537034	4334.88397372496	4706.581604891537	4184.0210223582035	4102.249590197661	4526.677176448605	4074.2750954310973	4786.9037476242065	3980.426402726367	4898.834198676784	4090.859908755885	4472.004709054436	4200.632979336329	4865.868831685449	4036.243235873133	4714.335745767873	4309.416506798398	4162.971983650226	4181.534911660813	4411.662807401239	4194.214311790148	4759.466667461525	4118.115927890141	4301.797249368457	4039.655865560953	4408.6731487803745	4126.283162471679	5281.176518367688	4132.0251617750155	4464.462215736723	4018.016905614471	4692.706085379072	4136.928121077205	4214.306610948094	4996.482184504855	3891.7971109728182	4930.050793764805	4141.744997671082	4874.143314608962	4160.829529569313	4381.46541208294	4486.847435623616	4257.339135823388	4575.266374491103	4128.958162877705	4644.078997369864	4294.514613855419	4693.12323502908	4091.090559664217	4807.852951556718	4672.355931276738	4409.2620813704625	4091.3038709034454	4941.3916735802095	4152.940471776422	4276.632520414307	3917.632719708441	4936.764235002897	3969.2276881861717	4396.748776410644	4165.908527290113	4727.700590681799	3882.328763617224	4167.79004716916	4280.603819164083	5062.678288333948	4129.739373962886	4390.016396864226	4011.2955235638005	4854.448858790872	4013.9245290041135	4804.103010773628	4182.2176601149595	4631.205523728666	4282.653367682421	4093.3524709020144	4094.122716015659	4289.801149329955	4297.173923731068	4893.916154231917	4149.623364797373	4708.055597275682	4186.669402299395	4402.749154420661	4305.948925928939	4741.302348749362	4018.3409857211864	4535.971346958068	4339.896911040508	4135.619988364763	4437.7479381035755	4099.619890485876	4191.164460645254	4928.064850211736	4143.674018706704	4462.372153575613	4165.757398073106	5180.6582772454685	5236.934441536018	4016.5668560794393	4370.794407543931	4305.884391269057	4539.797791576328	4486.549024486182	4740.053570547183	4127.598138870485	4884.511626146951	4086.1880672876264	4792.514743174219	4096.999545742479
Hepatocellular carcinoma	168	KEGG	2590.836549437617	4139.208920026596	2934.143567908494	3774.000465890883	2766.541499082584	3815.9519781338245	2973.8361247376174	3636.592473116797	2798.0542450421303	3277.5731258864507	1969.3239443098191	3145.333934093409	2399.3296849076173	3255.9564588871244	3005.422386774009	2792.506947191874	3234.2829588923096	3023.126079147461	2936.737295696374	2988.411245418707	2707.039793281316	2913.5730972400183	4188.928951295982	2556.2553533995333	3688.405797341313	1939.1364830361183	3629.8842307239897	3328.04859820459	3501.1581065273713	2470.832494823186	3582.665985431166	2824.0470709433616	2979.1797050746313	2917.6901338424104	3214.7720758354785	4076.5840507379066	2856.237286552207	3495.858638821358	3127.516639062893	3447.1616660296218	4454.549441488808	3163.671976292444	3702.7631136033333	3416.652717577016	2512.250609461771	3728.754040456798	2564.4824059136577	3565.472511104008	2394.9493559813727	4447.0622936605605	3004.177657972394	3119.1447566723436	2527.3952778830826	2987.8474232781114	2368.843625625765	3670.049823889608	3417.6451048076383	3233.210235617151	3005.7359974709507	3365.2239899540873	2483.2921114128403	2913.2460232442313	2221.140545551487	3831.8492943915717	2861.4388176655243	2993.2183738729104	3401.3342007380793	3367.3804546324104	3561.608223466386	3854.46705894272	2144.331532615448	3163.928485949063	1851.3655982900827	2478.251138232138	3834.3371856006183	2803.9956660209705	3685.312896154432	2516.9339594371827	2610.2659012390695	2812.1657005059446	2179.4188112461293	3594.4135226032545	2505.8681247893874	2902.463092006506	2416.389843693358	3476.333858574167	3152.653363554076	3620.82639543576	2328.6845123951366	3152.7276641089616	2494.46248859369	3161.527158770749	2445.9750980200783	3626.9487840305783	2537.403843944784	3330.005682634495	2491.0852146753978	3557.6809777459393	2716.475394278913	3826.992547941035	2637.6126397920825	3658.581222228313	3170.423870834167	2864.3398300384015	2349.3643103776717	3984.2648608705526	2726.0789070722594	3400.265917134378	2112.824899654232	3520.2993069621	2581.5724777816704	3565.560079529293	2368.7795594744466	3066.321607331768	3069.584498558224	3478.9911752276935	2526.5817086745924	3995.3105825905145	2727.9238967518177	3288.004866627894	2527.764702405011	3371.652063412478	2798.112896390928	3099.867669436209	2984.878453359259	3192.789766383934	2370.8421847835402	4413.157869136212	2490.21110059964	3168.6154961995567	2820.966545271215	3881.3501768303354	2628.6309617530746	3107.130254880615	2736.8652714696796	3279.7763079625065	3015.974456280212	2363.218000061766	3990.9451123069466	2529.8180527965224	4319.904911667618	3377.113112631203	3183.200379925827	2797.9937443985223	3664.5568443998595	2559.635010140448	3815.0245099508074	2426.123023590716	3916.5355228999297
Herpes simplex infection	185	KEGG	5185.410584924906	3788.958910389106	4937.701347996399	3940.239340396939	4928.249588561639	5095.081322151959	4929.9520607441655	4486.492123396966	5126.161517184431	3161.5700458052424	5540.475092308337	4367.586117405627	5205.52996671318	3743.093856916396	5019.263311839724	4377.553684560942	5258.734830018826	3812.36651086953	4725.5782400472735	5121.857940173662	3698.3121163004175	4860.70257158482	3902.606346003257	4964.235576720246	3844.6262402653388	5336.7521035428945	4782.085006679882	4959.2099416891515	4200.984600751685	5192.915515107325	3163.25625815007	4775.413668401916	4344.373761961427	5185.314676907008	3881.9127771383414	3518.666236896014	5161.127488255905	3876.442433524402	4837.654977775855	4934.235902832531	4090.858406485401	5175.514525804598	5031.200405608279	3825.42687560787	5060.418234640744	3550.7094878721578	5345.100938691258	3646.8027748506033	5185.391855845079	4384.69227183432	5163.376062237686	3805.962239805663	4783.29130871557	4050.788456157113	4973.453059172969	3887.305141525861	5096.871686660293	3574.6115693451766	4599.887936276908	3887.0474263800556	4494.053880852461	4236.613423378027	5182.5345146646505	5069.231250964939	5287.919800593306	4026.782964549567	5236.078321422067	4395.628700884738	5268.2024276977445	4559.716664733305	5094.6485119573545	3828.3859867404667	4802.412383891638	4909.659463229217	3967.8824894026243	4973.954931773617	3848.2301109849604	5097.6073382360055	3938.0173165319147	5169.4431169992595	5622.548037091084	4484.728809846167	5278.197055348835	4456.362033734163	5422.733674489399	3747.4344352855505	4926.259585669426	3933.0397043505664	5525.382728044766	5054.961298622351	5236.482839664017	4160.036592897146	5211.4343660921395	4288.230373073084	5160.861785311158	3786.728872082728	5404.305466807792	4878.8904768893935	5279.753387560114	4013.467489563765	5000.918310996521	4286.204194270105	5303.362602142373	4702.722109354444	5469.874477892586	3776.6145853498533	5015.02246566147	4498.549581263009	5123.418828156195	3893.710508981521	5079.813580941766	4412.632339194729	5308.3355532393625	4261.632613722755	5070.0835314510105	3951.9471282344552	5138.518179848152	3899.6675024538904	4629.99808110025	4772.72591836521	5061.620379569505	4462.95491518571	5046.4434608234715	4314.622907531799	5220.408574966783	4290.999414988905	4833.589234113663	4071.8656636599917	5222.899563236984	4535.667537498077	4950.2182065536	3991.5047711734346	5111.719422732482	4223.2948239289035	5015.987783145302	4181.823999525807	4686.183895029873	5022.457221724371	3987.2452772168704	5072.349138756057	4128.648359830054	5033.529093164299	4476.760745813656	5222.607239784947	4128.106634197726	5068.65928595359	4337.379246265504	5145.921272132089	4635.3115055407525
Hippo signaling pathway	154	KEGG	2717.1044250132577	2594.307256357607	2809.4379733440305	2645.4682915195663	2566.7389352880186	2867.6810352091147	2002.0731098809404	2687.8400139755345	2084.301623793264	3022.193891593768	2277.051514946515	2949.8434342512205	2754.924055091973	2698.045973060705	1858.0094517997409	2812.9954089309836	2291.2333960284177	2931.625637766857	2260.760842162813	2594.5185875656616	2925.9477947080577	2513.922449038552	2457.142820810423	2398.0432139277036	2692.572163133577	2406.8636092268102	3024.3469549408373	2044.1238737214803	3014.4675133529126	2630.842019860882	2637.1660115947193	2558.3066676231824	3219.839179897756	3086.2952847837437	2575.1248178164915	2970.035929841019	2224.887591501112	2772.414611692409	2448.434242015877	2444.1729385947115	3403.592252148837	3295.9690473649875	2246.125845598383	3153.983839136403	2707.28304170707	2873.1511034066607	2545.399094172931	2758.1735901793713	2319.073199383581	2879.789976760041	3582.729752859636	2578.55089529374	2299.4010637318784	2766.326765796881	1989.510106598493	3162.9053875821132	2312.57266883679	2882.822624212548	2546.722715687421	2391.941004749634	2105.390122457575	2573.2729472187634	2846.334236001556	2495.3359820943297	2332.5404740535873	2601.2689742050225	2643.1637552051902	2448.6974206473765	2049.3233361601738	2916.252920634892	2870.3436858127257	2454.628489968951	2830.545522853184	2948.8824184729756	2868.9078807876804	1977.4585487908935	2795.9830393650655	2426.5190736658255	2643.6847178600656	2858.7225649211346	2896.4766298119316	3359.8515236394405	3421.1036301205745	2588.186512360473	2749.1437815470995	2640.1434280505528	1989.9169626556545	2702.8335912690936	2286.2682437055278	3013.578821276996	2812.931547603682	2757.5341197156663	2809.7113355218416	2681.91617991476	2264.4052938469017	2190.2707184977094	1978.7691862534168	2231.731894089491	2333.9633577053078	2766.6987691284585	2609.4041353291955	2261.7618287669975	2309.4644116748636	2591.1515574458103	2840.615268439407	2450.2058658994374	2407.695005393195	2813.8931081237824	2557.353471009778	2883.869786931118	3228.8478220694046	2641.7317316284866	3194.4159058143505	3252.768984541978	2282.5479182531617	2869.9239313723124	1900.592046847806	2798.1348106977566	3027.2723649302366	2807.417394126882	2179.5137745088286	3026.7244552134466	2452.6306701976187	2775.3377684162474	2385.6084741382315	2765.2637785468232	3343.170800241557	2759.7401381989516	3257.458564875867	2482.128328514837	2642.456034252673	2694.6567048127717	3077.2748783014226	2383.4857685807824	3284.66925605158	2252.937590190218	2261.636689346849	2917.9849218224	2241.365069441047	2676.7031401725744	2713.5745895405694	2608.076225953903	3062.104491320489	2890.7527546307892	2670.7818825631243	3207.4913771234515	2778.1232666997903	2952.064439383827	3182.600806381024
Hippo signaling pathway - multiple species	29	KEGG	2000.344308817908	2043.4649596151057	1882.818533081527	2185.6960942975084	1853.0403504007518	2190.549588447844	1866.2229625421935	1918.3181629631624	1787.9265342235972	2251.6482055502497	1863.0410259692944	1868.1935001541024	2356.7779366644218	2213.5111137571866	1867.1046905126168	2378.381820888003	1854.4154853798525	2315.7428537601636	2211.566390015265	2196.2557672509547	2376.540186299806	1834.5679366623292	1898.9008541416188	1659.8605187513413	2317.752508850777	1983.0778429868164	2326.465589930258	1843.3702735204645	2411.372634302334	1926.2754093323451	2130.922556876035	2019.1647922819743	2319.961977047706	2174.178254486296	2266.7680143891553	2319.4717196359534	1929.8725343026736	2379.3015528418937	2008.2090116466268	2024.3220572525013	2371.767946512935	2313.353653165117	1921.470446290399	2477.5219609963633	2013.4770047573159	2459.289180916654	2087.9184130692365	2011.4032636665472	1886.6953326020928	2279.0147266655026	2113.127298724228	2283.327044157091	1774.4404078798018	2327.060834754552	1954.987522749214	2445.0313790408177	1891.6043871867516	2427.2937423802928	1859.9275799947102	2220.7812118213733	1757.6524086244115	2366.1620586603467	2182.2743508223243	1906.8765926888614	1960.1875946018702	2297.317281462761	2118.7697827973575	2200.466691623311	1919.294609227334	2230.0705830498296	2087.8582486047244	2330.975602935431	2163.016057329812	2299.4953542855537	2664.447403933884	1910.336253044157	2409.2694853644653	2171.2057401294664	2333.714436869031	2051.7943064723463	2140.7427197905467	2392.690495946141	2328.9686820954867	2323.4521897087893	2083.0033007950806	2441.343275411282	2004.0740767274453	2452.552897478201	1889.6662190200727	2410.061089479889	2030.4632899444941	2376.2041313475297	2255.5620700111413	2137.5510526156345	2169.707553254276	1804.640948053071	1778.20110236989	2023.7702066714332	1702.8311174598766	2330.3396133176498	2126.4349919853007	1895.3527669378827	1658.1067415302593	2404.877740667907	2059.707454705364	2144.2368038844334	1711.5231956269051	2231.1858611938233	2146.83505936017	2300.711983506557	2180.130456950288	2248.34355806378	2237.1987179997354	2433.875759140801	1968.3069713724637	2227.5613406364787	1833.9730027084447	2242.5819634800514	2284.8614582909768	2340.291881614227	2012.8107153930346	2306.9359734545637	2013.4968658466396	2513.4568130600933	1955.313871053298	2288.7254717397877	2263.595263045414	2215.1404217187664	2308.9690394552235	2380.6390498411783	2207.1738494069923	2232.8455127591055	2123.0083625456846	2134.4687321610813	2037.379410213354	2027.7393002911192	2014.928768212036	1895.2742309476998	1977.010773339224	1876.5470517197523	2331.666311978806	1955.2135892468966	2326.8136561742995	2236.6237592646303	2334.846075855299	2085.804536002931	2297.240921601057	2021.90048288925	2352.3211182745686
Histidine metabolism	23	KEGG	3821.653401834278	3666.160072127943	3797.3831536283424	3682.9720055997936	3701.18576441462	3934.3196950028005	3965.964782835015	4131.506854577898	3887.199047686109	3777.886258066284	4050.711505855367	4030.57405912208	4110.5364104435275	3642.06651542733	3874.6557712845115	3701.893938854454	3758.04079845994	3757.05980202413	3846.2501485612156	3897.595118719429	3815.8581658532457	3857.5456069526085	3784.595337700436	3939.749826579728	3651.526477984073	4050.169070473923	3659.317175510563	4324.503996923223	3411.788563680375	3779.1605181795485	3528.3657720860606	4110.536222836297	3890.4534777520576	3833.796000836672	3583.1285167838428	3986.7112348306473	4026.8427733167628	3633.5723850489726	4101.6078252421385	3930.2232717212646	3677.7616444028595	3983.6091037989	4203.548001001617	3827.259345028515	3969.5767770878106	3718.7712187403	3899.017049032579	3450.8043389951977	3916.362716277972	3541.437377213652	4065.521040650161	3761.3729721630657	3679.3312727551233	3659.6420195040596	4283.74140992951	3749.090960192881	3719.9992268091833	3710.7030407278107	3833.9397248905266	3782.7154367221683	3983.3336286043786	3815.3967700812323	3804.465826487727	3851.4198261070223	4121.671315799419	3769.3784570096327	4232.353953184761	3708.0522033867064	3742.460559081086	3797.911691665513	3778.5605711424637	3330.907059422221	4200.86868371384	3950.006744898129	3699.265634552132	3931.217047731196	3756.7737124639825	4006.147271841793	3948.565818787851	4032.049365007624	4025.4327562388216	3957.5649091670957	3961.413740778369	3928.2738171817546	4257.476906369329	3650.406409007676	4045.3866780248923	3414.4793743165824	3901.5388491643143	4203.602713658338	3946.5190404016107	3597.2402511321698	3805.3070650647655	3890.7950085611965	4038.9985244286972	3640.285643903339	3699.4785479628144	3759.6539987703045	3814.3207187291173	3523.356823432269	3753.0974344620604	3554.267300402831	4098.9978519890365	3942.4397716877734	3845.8751995790935	3690.015617730951	3783.838300167889	3903.8322069172427	3750.381654206152	3322.218220686276	3844.4982935252315	3614.853590975483	4054.578110676163	4020.8649943218975	3932.557756868394	3741.9043375334177	4135.308192604125	3708.3662397313374	3808.998727817168	3803.779571863465	3905.2824186158896	3764.7192609612557	4159.1772728378155	3826.2781990426174	4127.054134788276	3911.139301162924	3831.72092663273	3678.56149589095	3986.8082517142525	3686.757150987251	3539.612139770847	3711.264725628922	3668.8448589399154	3921.687021384595	3602.7067231398487	3692.1920610395287	3689.909536553405	3948.9344111163855	3773.228729680956	3874.602743839359	3647.4875672159296	4030.0162879634963	4052.4199110967184	3927.4979455571574	3912.6041644740153	4071.1327091314247	3668.5346835196965	3879.1040666332383	3714.742117494317
Homologous recombination	41	KEGG	3935.582616872342	3643.297949854166	3923.8898704986264	3773.489777742403	3875.0139860374825	3781.3455074965877	3722.6671025780215	3727.1082368268862	3735.8376884730255	3617.6212873543464	3834.049580012233	3809.0984204965844	3807.176447846139	3784.5903580098966	3913.4159037752597	3856.4611839561335	3913.815290337233	3627.3078670422315	3921.6853329319842	3614.420530005478	3645.9578621694523	3756.1486384356	3652.257509003292	4015.4651001651123	3847.7442571311944	4011.444069856341	3807.125516679788	3858.249581444086	3770.797184261655	3829.0386110686422	3695.030582678156	3734.356599067764	3735.4960637357867	3811.583833600397	3821.226042935163	3844.185207511439	3560.0255602149077	3721.531696787352	3754.9698123916164	3637.565194155016	3739.263068367393	3537.7527640736853	3978.6531717267826	3534.987978333756	3811.249476689533	3534.63961369911	3944.315330614603	3744.991720120541	3697.171947867455	3796.965406407513	3731.3452736446266	3740.443893480219	3706.8598015884654	3840.634123527998	3821.0742898854674	3738.832186971699	3798.6373418013504	3667.047745726549	3956.682958347226	3841.388902470492	3962.478065321494	3679.7666940107006	3641.8394869789895	3773.5890717585758	3917.7148630401507	3709.6595228214983	3900.3762699122917	3790.3820944972967	3797.1520392644993	3686.774397049175	3736.7873721110996	3661.6528994932087	3855.0303242336836	3917.562232494273	3546.560639756562	3804.511607196396	3671.9430818938513	3850.5966167022334	3527.1373766526644	3655.9545944083034	3820.450118217176	3904.2403970878963	3757.9994606282444	4026.828891743812	3797.769489543818	3736.204752740167	3817.971057665061	3745.9245866885603	3666.107416353314	3480.726168658363	3623.2791675450167	3825.7779480391	3816.7119201073297	3896.627435812807	3483.280801396168	3702.7645965168253	3666.092986301484	3787.831162263674	3985.8108641359518	3785.4747405788244	3738.9248886584687	3768.512830924426	3886.070966750084	3681.437548400186	3881.6329571163174	3892.439278560882	3701.4390722182297	3583.3782893524462	3620.4210913899906	3769.3891266231767	3821.2421345592966	3727.876107613334	3668.6441204299554	3581.1939011530544	3525.9765769155856	3841.7093841211245	3868.849133236908	3695.1904453821357	3651.8473730618925	3635.4140705071068	3880.4646389894865	3873.15158922867	3838.733655233996	3745.9921875833707	4068.6798250350075	3798.101124306402	3746.5933123299233	3626.7936602357618	3655.246269341624	3625.8449129397227	3958.1547032245453	3759.5111996297087	3612.534562113217	3875.631874027818	3869.1135236233063	3793.3080690901033	3720.086200124462	3984.533750441003	3882.1555802778953	3825.308477738318	3866.567711664913	3779.553728833573	3585.562767457959	3695.086464110541	3736.210160615617	3495.784178077992	3873.5165772569567	3825.4616682908627	3887.3614020176465
Human papillomavirus infection	319	KEGG	4287.652651984371	3686.464073140032	3914.460466590068	2960.9827331851106	4255.277578396761	3605.101197720488	4341.8142094001605	4097.088588219925	4231.7795325531615	4300.468939098202	3238.901387211159	4238.386296383048	4674.508305494813	2728.2102072956804	2602.9863356829146	3227.5637496412446	3628.9876523287335	3310.2791250295772	2809.718819927654	4438.168321526162	4224.4371089941005	4399.652285380763	3898.7691624742183	4546.8112565623105	3506.257006991104	3836.95062245791	2980.4924979518596	3547.720477506963	3355.904765140827	3849.7901508253153	3133.7807088672084	5039.506472133486	4452.944727535255	4486.7978505812	3645.9327625405017	3865.7147493666644	3407.163714709128	2860.736527902111	4645.203643312437	3740.495061575055	4309.451985847437	4553.646418584752	4221.365847171069	3610.3398631018513	4587.12376872777	2919.8472169973666	3739.1951576251686	3541.820858025415	2564.705495540617	3705.4167389442678	4923.133704870749	2742.4488292954547	2804.7621312579704	2409.73151247894	4664.681874779551	3268.0406664431384	3709.9185306899494	3643.0948271925463	4053.7980107004214	3107.7142716053118	3645.5418436595623	2737.7624036936945	4569.527264571769	3621.6034625639886	2627.4877469702187	2463.549733154876	4882.1996388588	2956.5513625375806	3282.3163831818615	4091.844447674819	4469.986491830329	3014.279213570292	3291.300983559249	4896.083772315769	3364.774072201539	4902.395915943818	3183.638522816742	3720.0958514153685	3130.00832285112	4824.3890915961665	5025.782774089861	4268.452793376801	4738.769153525495	3081.9106461133742	4309.486769687116	3085.588619087475	4608.330462979855	3150.778125475608	3674.6529405804986	4929.45106336097	5034.071332624625	2400.685510555034	3404.428359195408	3288.7009274134257	3269.3646226934516	2706.29533012599	3606.4111207335172	2816.110234755646	3803.276759268651	3794.5075371994685	4015.334260551689	2275.055155496945	3510.7000201877668	3324.1322127666226	3890.719302218876	3508.432021948784	4589.672755069854	3109.5758110322104	5284.950777531333	3239.383365108081	3920.410064953447	2932.0847711639135	4435.598980839979	4473.3475887805635	4660.421445245152	3707.4379458954295	3219.1006046529915	4284.283431407682	4456.6832355401975	2976.8702960604255	4325.321301175569	4155.381415424141	4734.799703329947	3994.055196541669	4017.5454152039433	2859.8999211214996	3412.672211257423	4380.43664317591	4481.555541151867	4341.865911747064	4596.693559362221	3616.752428308317	5059.692891898118	3669.8062232991256	4734.096128726746	2924.318915235067	2988.805090771473	4644.298416842553	3321.261360208324	4363.709549266575	3604.6728213674737	4564.551140902261	4667.460351421604	4372.635949988885	3099.787521346993	5034.453555128887	2948.2011378374623	4495.0305677078	3587.548433307683
